phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
transfer,C4_RIDGE_DATA,9,285,0.0331940279123,0.942105263158,0.289308277262,0.311336497175,0.0381598943963,0.0642523824442,0.0789652499008
transfer,C4_RIDGE_DATA,10,284,0.044088828055,0.927816901408,0.374294908247,0.414076815297,0.0510608448703,0.0857424897437,0.105391991566
transfer,C4_RIDGE_DATA,11,283,0.0571311109054,0.918727915194,0.467244851482,0.538633107157,0.0665372713053,0.111527673693,0.137106937537
transfer,C4_RIDGE_DATA,12,282,0.0727375728557,0.902482269504,0.582575672866,0.69139734059,0.0848330335763,0.141948710485,0.174529818934
transfer,C4_RIDGE_DATA,13,281,0.0912558608277,0.889679715302,0.726635221047,0.873525820752,0.106141338619,0.177316065206,0.21804165994
transfer,C4_RIDGE_DATA,14,280,0.112291636562,0.882142857143,0.885471528295,1.08166482403,0.130574539955,0.217904008956,0.267977024065
transfer,C4_RIDGE_DATA,15,279,0.135631461082,0.875448028674,1.05238811854,1.31207442177,0.158229702384,0.263943771758,0.324615044166
transfer,C4_RIDGE_DATA,16,278,0.161686563898,0.869604316547,1.23515715223,1.57409078518,0.189158350657,0.315614826028,0.388168060069
transfer,C4_RIDGE_DATA,17,277,0.191083851773,0.861010830325,1.44735535259,1.87031732091,0.22338445949,0.373037315277,0.458771676997
transfer,C4_RIDGE_DATA,18,276,0.221574410911,0.858695652174,1.62098712692,2.18147689336,0.260834863721,0.436286329812,0.536502987625
transfer,C4_RIDGE_DATA,19,275,0.256212725947,0.854545454545,1.85932463467,2.53538120944,0.301636669897,0.505424995708,0.621423605669
transfer,C4_RIDGE_DATA,20,274,0.293990970578,0.847627737226,2.12843538526,2.91244891337,0.345919800368,0.580557835404,0.713649239329
transfer,C4_RIDGE_DATA,21,273,0.332231427975,0.843406593407,2.34944044672,3.28851631303,0.393646245992,0.661902001851,0.813442399378
transfer,C4_RIDGE_DATA,22,272,0.374960360233,0.842830882353,2.62522309602,3.72688295459,0.445087873969,0.749858312512,0.921304044128
transfer,C4_RIDGE_DATA,23,271,0.419126825059,0.834870848708,2.83375181182,4.16741788559,0.500779356055,0.845043283526,1.03801242859
transfer,C4_RIDGE_DATA,24,270,0.465838064624,0.830555555556,3.06619310798,4.61186567152,0.561100038718,0.94821790923,1.16452513891
transfer,C4_RIDGE_DATA,25,269,0.518406747448,0.824349442379,3.35103505296,5.1730661349,0.626812409564,1.06003202459,1.30163647798
transfer,C4_RIDGE_DATA,26,268,0.571645824113,0.819029850746,3.5709416496,5.72841193038,0.698353202637,1.1805490841,1.44933472144
transfer,C4_RIDGE_DATA,27,267,0.627811367795,0.815543071161,3.83362793704,6.30079820835,0.773991074406,1.30853686302,1.60583711572
transfer,C4_RIDGE_DATA,28,266,0.685534943088,0.813909774436,4.00674272336,6.93505501297,0.85073945351,1.44124972543,1.76732548188
transfer,C4_RIDGE_DATA,29,265,0.747966468794,0.812264150943,4.25666390001,7.62636418578,0.930437800797,1.57987737792,1.93553342156
transfer,C4_RIDGE_DATA,30,264,0.813726196432,0.808712121212,4.48840532828,8.34005258662,1.0176168717,1.73046005655,2.11890230525
transfer,C4_RIDGE_FULL,1,293,0.002716794414,1,0.0381508215685,0.0381508215685,0.000259833546819,0.000445624158168,0.000547734528595
transfer,C4_RIDGE_FULL,2,292,0.00361429672651,1,0.05009073337,0.05009073337,0.000981116415036,0.00167641555698,0.00206143094999
transfer,C4_RIDGE_FULL,3,291,0.00483424669072,1,0.0646758826672,0.0646758826672,0.00239443211015,0.00406015992059,0.0049927335709
transfer,C4_RIDGE_FULL,4,290,0.00654414300706,1,0.081971798936,0.081971798936,0.00475194300728,0.00797814202488,0.00980595206492
transfer,C4_RIDGE_FULL,5,289,0.00903796473109,0.995674740484,0.103009484922,0.103155681878,0.00827546857337,0.0138039357887,0.0169495931616
transfer,C4_RIDGE_FULL,6,288,0.0127454168539,0.981770833333,0.131938381582,0.134059410348,0.0132128097203,0.0219217981937,0.026888594658
transfer,C4_RIDGE_FULL,7,287,0.017796381063,0.974738675958,0.169649433484,0.174850008077,0.0197842024219,0.0327111000011,0.0401016657869
transfer,C4_RIDGE_FULL,8,286,0.0245250618486,0.963286713287,0.219551958704,0.23009047666,0.0282627271175,0.0466434076105,0.0571562649645
transfer,C4_RIDGE_FULL,9,285,0.033034385215,0.954385964912,0.280307177895,0.300281673327,0.0389127019147,0.0640281259788,0.078420487974
transfer,C4_RIDGE_FULL,10,284,0.0437617703299,0.93661971831,0.360160142651,0.393055497317,0.051907021957,0.0852169735614,0.10431214062
transfer,C4_RIDGE_FULL,11,283,0.0574206149767,0.920494699647,0.474898299485,0.5295198483,0.067408631473,0.110541915234,0.135230138693
transfer,C4_RIDGE_FULL,12,282,0.0735363266569,0.900709219858,0.604291993255,0.690975937227,0.0856109588816,0.140330587443,0.17155198189
transfer,C4_RIDGE_FULL,13,281,0.091989749168,0.887010676157,0.745321286915,0.878825993933,0.106721111946,0.17484755837,0.213619213229
transfer,C4_RIDGE_FULL,14,280,0.112334166069,0.880357142857,0.87923784022,1.08768034585,0.130786049471,0.214360777584,0.261753046042
transfer,C4_RIDGE_FULL,15,279,0.135628206944,0.871863799283,1.03644116222,1.33182885496,0.157945154634,0.259137195839,0.316270203681
transfer,C4_RIDGE_FULL,16,278,0.16103028901,0.867805755396,1.19482028454,1.60163393868,0.188120282453,0.309370737055,0.37742903262
transfer,C4_RIDGE_FULL,17,277,0.189368732288,0.862815884477,1.36896057542,1.90395935173,0.22143577108,0.365187622371,0.44540470345
transfer,C4_RIDGE_FULL,18,276,0.218978741826,0.859601449275,1.51948650726,2.21411177953,0.258040721787,0.426759562378,0.520443687363
transfer,C4_RIDGE_FULL,19,275,0.252041251615,0.856363636364,1.69337324223,2.57880133414,0.297828593245,0.49430234103,0.602842134346
transfer,C4_RIDGE_FULL,20,274,0.28756044804,0.850364963504,1.87332013409,2.96919429624,0.341128092082,0.568132870806,0.693045393805
transfer,C4_RIDGE_FULL,21,273,0.325848736536,0.845238095238,2.05659565282,3.39247317796,0.38823455026,0.648831893979,0.791748043912
transfer,C4_RIDGE_FULL,22,272,0.366308727306,0.84375,2.21345812337,3.84615472101,0.43946008439,0.736984718832,0.89969331827
transfer,C4_RIDGE_FULL,23,271,0.410028657442,0.840405904059,2.36243172015,4.33480267465,0.495238784675,0.833245146262,1.01769204811
transfer,C4_RIDGE_FULL,24,270,0.459442680538,0.834259259259,2.60517302664,4.88827763801,0.55667334557,0.938448083951,1.14674750403
transfer,C4_RIDGE_FULL,25,269,0.512599400849,0.829925650558,2.83943258193,5.48407495234,0.624050492341,1.05310536619,1.28745427293
transfer,C4_RIDGE_FULL,26,268,0.568943878025,0.825559701493,3.09964923647,6.08013866968,0.697248497742,1.17726480407,1.43978383103
transfer,C4_RIDGE_FULL,27,267,0.627164499126,0.819288389513,3.32412293443,6.65646127591,0.775319126913,1.309704157,1.60207795496
transfer,C4_RIDGE_FULL,28,266,0.688014787111,0.812969924812,3.54574374649,7.25657537935,0.855898643363,1.44800538518,1.77104967834
transfer,C4_RIDGE_FULL,29,265,0.751678926023,0.807547169811,3.77826188935,7.84006756633,0.940870242218,1.59413681289,1.94939039571
transfer,C4_RIDGE_FULL,30,264,0.820455297495,0.803977272727,4.03717736306,8.4966798992,1.03482445912,1.7538543457,2.14534060082
transfer,DRIFT1,1,293,0.00597721428375,0.962457337884,0.0524395853191,0.0638107064835,0.00586145043368,0.0100916533885,0.0123602506143
transfer,DRIFT1,2,292,0.0166470236446,0.92551369863,0.129368735835,0.171658259424,0.0175178169526,0.0301954829649,0.0369500863874
transfer,DRIFT1,3,291,0.0334382404489,0.920103092784,0.258367582303,0.349496432189,0.0349017950943,0.060240903182,0.0736570216294
transfer,DRIFT1,4,290,0.056040663645,0.918965517241,0.432302982923,0.595008482007,0.057975639462,0.100163591712,0.12238284231
transfer,DRIFT1,5,289,0.0844598809672,0.918685121107,0.650578192511,0.907866895232,0.0866769866558,0.149902749195,0.183039546294
transfer,DRIFT1,6,288,0.118807924396,0.915798611111,0.915467195246,1.29083525897,0.120945666744,0.209398220001,0.255545101453
transfer,DRIFT1,7,287,0.159175076084,0.915505226481,1.22280184202,1.75030122295,0.16080622768,0.278587483,0.339819034681
transfer,DRIFT1,8,286,0.205499085036,0.914335664336,1.57564987383,2.28082232777,0.206179768054,0.357402515139,0.435777856431
transfer,DRIFT1,9,285,0.257902909467,0.911403508772,1.97668663804,2.88567432155,0.257007851663,0.445766528057,0.543330321419
transfer,DRIFT1,10,284,0.31638446792,0.909330985915,2.42040251149,3.56800552642,0.313410647411,0.543590575006,0.662372521641
transfer,DRIFT1,11,283,0.380767773763,0.908127208481,2.90698112802,4.3230178378,0.375263800759,0.650770021726,0.792782802635
transfer,DRIFT1,12,282,0.451433095269,0.906028368794,3.43898445204,5.16433207043,0.442479152378,0.76718087087,0.934416488118
transfer,DRIFT1,13,281,0.527781649481,0.904804270463,4.01090691255,6.07283305694,0.515067290447,0.892675924803,1.08710039147
transfer,DRIFT1,14,280,0.610161541563,0.902678571429,4.62950721776,7.05814385995,0.592766421222,1.0270807662,1.25062708511
transfer,DRIFT1,15,279,0.698836585971,0.900537634409,5.29353748311,8.13192071033,0.675479929495,1.17018952956,1.42474889019
transfer,DRIFT1,16,278,0.792907624365,0.89928057554,5.99518327998,9.26888304485,0.763353470635,1.32176042947,1.60917153919
transfer,DRIFT1,17,277,0.892697415326,0.898014440433,6.74048597717,10.4783755386,0.855983273208,1.48151100294,1.80354745248
transfer,DRIFT1,18,276,0.998530750834,0.894927536232,7.538560088,11.7680751655,0.95318747158,1.64911301268,2.00746855611
transfer,DRIFT1,19,275,1.10967256177,0.894545454545,8.36543307505,13.1385828421,1.05439734111,1.82418694616,2.22045855162
transfer,DRIFT1,20,274,1.22608189101,0.892335766423,9.24326047739,14.5722886753,1.15905074278,2.00629603001,2.44196452867
transfer,DRIFT1,21,273,1.34770412101,0.89010989011,10.1704798974,16.079090641,1.26705125964,2.1949396605,2.6713477861
transfer,DRIFT1,22,272,1.4732473471,0.888786764706,11.1242530847,17.6481250686,1.37783260475,2.38954619522,2.90787372071
transfer,DRIFT1,23,271,1.60397327338,0.886531365314,12.1328073574,19.3050339141,1.49097637392,2.58946511563,3.1507006428
transfer,DRIFT1,24,270,1.737345498,0.886111111111,13.1643292546,21.0032892481,1.60616949897,2.79395796748,3.39886711727
transfer,DRIFT1,25,269,1.87373726967,0.885687732342,14.2337429167,22.7457316143,1.72286100072,3.00218794174,3.65127754077
transfer,DRIFT1,26,268,2.01371019592,0.883395522388,15.3607609437,24.5414059756,1.8403433378,3.21320785127,3.90668556859
transfer,DRIFT1,27,267,2.15458471618,0.883895131086,16.5019278707,26.3495231156,1.95844650649,3.42594610248,4.16367486412
transfer,DRIFT1,28,266,2.29678561054,0.885338345865,17.6761472913,28.1578173515,2.07653285013,3.63919013808,4.42063648514
transfer,DRIFT1,29,265,2.44090907046,0.883018867925,18.9086190926,29.9763563968,2.19357861727,3.85156665481,4.67574200234
transfer,DRIFT1,30,264,2.58414532805,0.88446969697,20.1450027119,31.772300595,2.30982894022,4.06165937868,4.92710217755
transfer,DRIFT14,1,293,0.0392889680559,0.922354948805,0.302465453324,0.399319963891,0.0413881107209,0.0720883008459,0.0878766497291
transfer,DRIFT14,2,292,0.0842140011646,0.921232876712,0.64733528731,0.868277316232,0.0880493618671,0.153462886821,0.186999985073
transfer,DRIFT14,3,291,0.134945249996,0.920103092784,1.03385138004,1.41364990572,0.13995595689,0.244056766268,0.297293583517
transfer,DRIFT14,4,290,0.191435471241,0.91724137931,1.46429516549,2.03134200698,0.197067446158,0.343789462339,0.418666279241
transfer,DRIFT14,5,289,0.253676625199,0.915224913495,1.93627979012,2.72208909396,0.259464224104,0.452563399127,0.551006956586
transfer,DRIFT14,6,288,0.32185797797,0.9140625,2.44772510507,3.49499445341,0.326976400495,0.570260141579,0.694179152707
transfer,DRIFT14,7,287,0.395713030316,0.912020905923,3.00071783354,4.34035573723,0.399532260965,0.696736472165,0.848015445148
transfer,DRIFT14,8,286,0.475161058108,0.910839160839,3.59240448201,5.25582579759,0.477120920465,0.831820280995,1.01231159151
transfer,DRIFT14,9,285,0.560652548476,0.908771929825,4.22533162693,6.26093484166,0.559565606716,0.975306239128,1.186820379
transfer,DRIFT14,10,284,0.65127897695,0.907570422535,4.89221334553,7.32933964972,0.646791920231,1.12695121682,1.37124513085
transfer,DRIFT14,11,283,0.747258538347,0.906360424028,5.59766904558,8.46650732209,0.738826418817,1.28646939886,1.5652328038
transfer,DRIFT14,12,282,0.848899003141,0.903368794326,6.34958528431,9.68281503344,0.83495423689,1.45352703791,1.76836659577
transfer,DRIFT14,13,281,0.955702108045,0.901245551601,7.13628400114,10.9700067637,0.934871474729,1.62773677278,1.9801579644
transfer,DRIFT14,14,280,1.06766258517,0.9,7.95040434964,12.3481307773,1.03824933746,1.80865142161,2.20003793455
transfer,DRIFT14,15,279,1.18441790811,0.897849462366,8.81826269135,13.7818406277,1.14465798131,1.99575713868,2.4273475446
transfer,DRIFT14,16,278,1.30505079645,0.896582733813,9.71062730786,15.2756405819,1.2538590641,2.18846579641,2.6613272461
transfer,DRIFT14,17,277,1.42977655789,0.896209386282,10.6368488869,16.8404298504,1.36530221301,2.38610930105,2.90110878289
transfer,DRIFT14,18,276,1.55856998452,0.893115942029,11.6173116923,18.4742421571,1.47843742787,2.58794615306,3.14572328093
transfer,DRIFT14,19,275,1.6903316505,0.892727272727,12.6108732376,20.1911443892,1.59317415828,2.79316796055,3.39410981275
transfer,DRIFT14,20,274,1.8249911952,0.890510948905,13.6612392869,21.9356461192,1.70876768801,3.00090621502,3.64512456844
transfer,DRIFT14,21,273,1.96070836095,0.89010989011,14.7249405353,23.7017776189,1.82501492218,3.21024111477,3.89755290895
transfer,DRIFT14,22,272,2.09834636188,0.889705882353,15.82658663,25.4976417363,1.9411856224,3.42021240372,4.15012421885
transfer,DRIFT14,23,271,2.23712947705,0.889298892989,16.967962181,27.280084836,2.05722478227,3.62983227372,4.40152953086
transfer,DRIFT14,24,270,2.3763952364,0.889814814815,18.1291827577,29.0705193466,2.17228614362,3.83810020894,4.65044194651
transfer,DRIFT14,25,269,2.51584203068,0.889405204461,19.3260390916,30.8265285642,2.28630203025,4.04401983733,4.89553988655
transfer,DRIFT14,26,268,2.65464415165,0.888992537313,20.5473593132,32.5577492464,2.39894379234,4.24661788681,5.13553325677
transfer,DRIFT14,27,267,2.79314945249,0.888576779026,21.791842072,34.2651640563,2.50963197178,4.44496534539,5.36919264147
transfer,DRIFT14,28,266,2.9312449965,0.888157894737,23.0677596681,35.9547906308,2.61809296918,4.63820093457,5.59538163873
transfer,DRIFT14,29,265,3.06783249292,0.888679245283,24.3524782243,37.6200359,2.72431221923,4.82555699562,5.81309242278
transfer,DRIFT14,30,264,3.20273247412,0.888257575758,25.644929173,39.2473133552,2.82808450007,5.00638784792,6.02148454226
transfer,DRIFT3,1,293,0.0110855462263,0.941126279863,0.088519238753,0.112784986938,0.0116363848122,0.020076630063,0.0245672888894
transfer,DRIFT3,2,292,0.027566499819,0.922945205479,0.212939182475,0.283979556762,0.0289791156403,0.0500667821513,0.0612159059528
transfer,DRIFT3,3,291,0.049896313917,0.922680412371,0.384589364959,0.522837100426,0.051987159615,0.0899066399965,0.109848294822
transfer,DRIFT3,4,290,0.0780259722347,0.920689655172,0.601114806375,0.829040299699,0.0806004669377,0.139535942996,0.170377134159
transfer,DRIFT3,5,289,0.112014232945,0.917820069204,0.863459541074,1.20409988628,0.114759121839,0.198895110959,0.242721100176
transfer,DRIFT3,6,288,0.151948342104,0.915798611111,1.16973937778,1.65241037437,0.154484047638,0.267922237825,0.326800458833
transfer,DRIFT3,7,287,0.197809368284,0.914634146341,1.5203881502,2.17210123265,0.199698884257,0.346549958609,0.422532494109
transfer,DRIFT3,8,286,0.249841399518,0.912587412587,1.91614965551,2.77293577902,0.25034521187,0.434702189888,0.529826773099
transfer,DRIFT3,9,285,0.307740554672,0.911403508772,2.35454062312,3.44447457794,0.306539891597,0.532290741098,0.648580244124
transfer,DRIFT3,10,284,0.371602441871,0.910211267606,2.8370683175,4.18917041711,0.368160236509,0.63921179041,0.778672158901
transfer,DRIFT3,11,283,0.441725312445,0.908127208481,3.36456507418,5.02038467018,0.435119194746,0.755342214785,0.919958803938
transfer,DRIFT3,12,282,0.51749068625,0.906914893617,3.93148348337,5.91899173492,0.507446477055,0.880535759117,1.07226801974
transfer,DRIFT3,13,281,0.599298341127,0.904804270463,4.54472821013,6.89326077445,0.584868999775,1.01461902393,1.2353934789
transfer,DRIFT3,14,280,0.687296758126,0.901785714286,5.20202584386,7.95601423247,0.6672873111,1.15738724486,1.4090886857
transfer,DRIFT3,15,279,0.780663714776,0.901433691756,5.8965788339,9.08233779531,0.754862028849,1.30859982971,1.59306064978
transfer,DRIFT3,16,278,0.879712109677,0.900179856115,6.63426333465,10.2796970807,0.847186866546,1.46797561063,1.78696317513
transfer,DRIFT3,17,277,0.984762670106,0.897111913357,7.42396118102,11.5587052501,0.944076520107,1.6351877583,1.99038969178
transfer,DRIFT3,18,276,1.09482195505,0.896739130435,8.24557519826,12.9032056326,1.04494577759,1.80985829305,2.20286554122
transfer,DRIFT3,19,275,1.21059457583,0.895454545455,9.10927454044,14.3418533723,1.14927746332,1.99155211258,2.42383960642
transfer,DRIFT3,20,274,1.33115765962,0.893248175182,10.0210538719,15.8344751321,1.25697643275,2.17977043732,2.65267515242
transfer,DRIFT3,21,273,1.45612001864,0.891025641026,10.9700963265,17.3974492786,1.36743433867,2.37394355067,2.88863971233
transfer,DRIFT3,22,272,1.5855198207,0.888786764706,11.9631520332,19.024806665,1.4802473621,2.57342274267,3.13089383454
transfer,DRIFT3,23,271,1.71867042707,0.887453874539,12.9881469569,20.7336588707,1.59512761381,2.77747141383,3.37847849125
transfer,DRIFT3,24,270,1.85430444541,0.887037037037,14.0463468688,22.4690678201,1.71151854985,2.98525473665,3.63030070534
transfer,DRIFT3,25,269,1.99319868417,0.885687732342,15.1541334242,24.2511102365,1.82869158023,3.19582765688,3.88511701115
transfer,DRIFT3,26,268,2.13333386737,0.886194029851,16.2832499802,26.0567307184,1.94651393918,3.40812089267,4.14151424198
transfer,DRIFT3,27,267,2.27482451668,0.88670411985,17.4450973459,27.8637517069,2.06426925181,3.62092440726,4.39788695887
transfer,DRIFT3,28,266,2.41815588557,0.885338345865,18.6651137749,29.6783473439,2.18109986769,3.83290791747,4.6524647344
transfer,DRIFT3,29,265,2.56061477644,0.88679245283,19.8899099908,31.4648912969,2.29715861822,4.04280094954,4.9035552171
transfer,DRIFT3,30,264,2.70307073833,0.887310606061,21.1420398295,33.2356701068,2.41131371759,4.24953337506,5.14973609554
transfer,DRIFT30,1,293,0.0721277688311,0.919795221843,0.540010374739,0.722831813204,0.0767790948204,0.134002645322,0.162802542754
transfer,DRIFT30,2,292,0.149405842064,0.917808219178,1.11587707886,1.51822923818,0.158049069506,0.275811289353,0.335069809382
transfer,DRIFT30,3,291,0.232039305878,0.915807560137,1.72507307414,2.39854600081,0.243777372217,0.425202641026,0.516533099475
transfer,DRIFT30,4,290,0.319657708647,0.913793103448,2.37014257409,3.34523805378,0.333607284894,0.581908738284,0.706863697279
transfer,DRIFT30,5,289,0.412206514466,0.910899653979,3.04780288215,4.36617425529,0.427369310722,0.745614771626,0.905669541866
transfer,DRIFT30,6,288,0.509566019556,0.910590277778,3.75256345919,5.45936632069,0.524687811416,0.915957756804,1.11249310178
transfer,DRIFT30,7,287,0.611626259395,0.906794425087,4.49608782147,6.61970737196,0.625247410649,1.09252599978,1.32681037384
transfer,DRIFT30,8,286,0.718480354927,0.906468531469,5.25695796286,7.87429355868,0.728849165523,1.27485929762,1.54803092686
transfer,DRIFT30,9,285,0.829431936759,0.90350877193,6.05987641058,9.180793479,0.835013424171,1.46244982281,1.77549891637
transfer,DRIFT30,10,284,0.944337963325,0.901408450704,6.8891508324,10.5567816494,0.943500667546,1.65474364478,2.00849500568
transfer,DRIFT30,11,283,1.06274686994,0.900176678445,7.74006001194,11.9994303753,1.05400911179,1.85114284986,2.24623913885
transfer,DRIFT30,12,282,1.18468466575,0.89804964539,8.63491779428,13.5041120934,1.16606054664,2.05100822965,2.48789412374
transfer,DRIFT30,13,281,1.30985746281,0.89768683274,9.53853759725,15.1049941391,1.27941296754,2.25366251678,2.73256999599
transfer,DRIFT30,14,280,1.4368066821,0.894642857143,10.4946173378,16.7031001639,1.3935545203,2.45839415671,2.97932914828
transfer,DRIFT30,15,279,1.56651027165,0.895161290323,11.4523286639,18.4060730802,1.50848994276,2.66446161387,3.22719222272
transfer,DRIFT30,16,278,1.69801852432,0.892985611511,12.4574504898,20.1273030661,1.62323794146,2.8710982203,3.47514477814
transfer,DRIFT30,17,277,1.82959902159,0.893501805054,13.4731060847,21.835671807,1.73834816478,3.07751758507,3.72214475785
transfer,DRIFT30,18,276,1.96249866437,0.893115942029,14.5172561772,23.5666779724,1.85266798921,3.28291959335,3.96713079755
transfer,DRIFT30,19,275,2.09600614032,0.891818181818,15.6031983835,25.2782478138,1.96630262169,3.48649703436,4.2090314275
transfer,DRIFT30,20,274,2.22938345193,0.891423357664,16.6968246371,26.9875568118,2.07866417505,3.68744290895,4.44677523697
transfer,DRIFT30,21,273,2.36212251125,0.891025641026,17.8172190122,28.6595090459,2.18986553271,3.88495847886,4.67930208383
transfer,DRIFT30,22,272,2.49397756239,0.890625,18.9543534167,30.3117632804,2.29915078033,4.078262125,4.90557542524
transfer,DRIFT30,23,271,2.62415720031,0.891143911439,20.0976135224,31.9177366715,2.40658320025,4.26659910962,5.12459584997
transfer,DRIFT30,24,270,2.75444389447,0.890740740741,21.2909397821,33.5070530856,2.51207600879,4.44925239103,5.33541606167
transfer,DRIFT30,25,269,2.88175876926,0.89126394052,22.4681508686,35.0385530251,2.61528406582,4.62555455819,5.53715738641
transfer,DRIFT30,26,268,3.00915480476,0.889925373134,23.6947634926,36.5608813538,2.71588987838,4.79490099143,5.72902791245
transfer,DRIFT30,27,267,3.13331567665,0.890449438202,24.8979976651,38.0342995968,2.81384877917,4.95676436816,5.91034238245
transfer,DRIFT30,28,266,3.25565075786,0.890977443609,26.1118698057,39.4771399125,2.90964465983,5.11071062678,6.08054393457
transfer,DRIFT30,29,265,3.37797397013,0.889622641509,27.3752105499,40.9083889861,3.00220750225,5.25641648222,6.2392277405
transfer,DRIFT30,30,264,3.49649030426,0.890151515152,28.6078187442,42.2886999639,3.09216021595,5.39368854388,6.38616650662
transfer,DRIFT7,1,293,0.0216556733618,0.923208191126,0.167672280208,0.22064745733,0.0228820037611,0.0396336246438,0.0484209835723
transfer,DRIFT7,2,292,0.0489680250746,0.921232876712,0.378587941802,0.505564410118,0.0513103986533,0.0889729458566,0.108629778812
transfer,DRIFT7,3,291,0.0820825662548,0.919243986254,0.633572297896,0.861366981039,0.0852259671183,0.147961194256,0.180548799863
transfer,DRIFT7,4,290,0.1209806073,0.918103448276,0.932068511284,1.28623909659,0.124635410527,0.216539394975,0.264102179283
transfer,DRIFT7,5,289,0.165729066702,0.916955017301,1.27469167987,1.78186887969,0.169472635881,0.294643232858,0.359211190575
transfer,DRIFT7,6,288,0.216544835148,0.914930555556,1.66146642106,2.35745685222,0.219681440578,0.382199791774,0.465789508594
transfer,DRIFT7,7,287,0.273178289138,0.913763066202,2.0904593278,3.00344636755,0.275368324387,0.479124166164,0.583738305082
transfer,DRIFT7,8,286,0.335760261098,0.912587412587,2.56395483893,3.72335402345,0.336418872535,0.585315938737,0.712941170567
transfer,DRIFT7,9,285,0.404515668733,0.910526315789,3.08076782147,4.5288331407,0.402743581561,0.700655514114,0.853258848029
transfer,DRIFT7,10,284,0.478898631989,0.909330985915,3.63684505169,5.4019633492,0.474395041329,0.825000293445,1.00452375706
transfer,DRIFT7,11,283,0.559147173546,0.907243816254,4.2372537984,6.35050251921,0.551097049051,0.958180669585,1.16653427975
transfer,DRIFT7,12,282,0.645523862015,0.905141843972,4.8797779296,7.3862454592,0.632749674334,1.09999581612,1.33904877097
transfer,DRIFT7,13,281,0.737206408446,0.903914590747,5.55866877066,8.48535217153,0.719517487784,1.25020923623,1.52177924586
transfer,DRIFT7,14,280,0.834489287407,0.902678571429,6.27948266459,9.65675846538,0.811035448348,1.40854402874,1.71438468557
transfer,DRIFT7,15,279,0.937678128559,0.899641577061,7.05048363312,10.9074316383,0.907141628922,1.57467781856,1.91646388912
transfer,DRIFT7,16,278,1.04585754436,0.898381294964,7.85274069081,12.224997724,1.00714278444,1.7482372863,2.12754778198
transfer,DRIFT7,17,277,1.15988309416,0.897111913357,8.69804963454,13.6358487411,1.11069369366,1.92879221674,2.3470910727
transfer,DRIFT7,18,276,1.27837839454,0.894927536232,9.58503111071,15.1016360239,1.21765455133,2.11584896714,2.57446312345
transfer,DRIFT7,19,275,1.4016025263,0.892727272727,10.5127702513,16.6379664903,1.32733409539,2.30884323272,2.80893786925
transfer,DRIFT7,20,274,1.5293559434,0.889598540146,11.4881424248,18.2436811435,1.43938550369,2.50713195652,3.04968258122
transfer,DRIFT7,21,273,1.66006860045,0.888278388278,12.485101045,19.9034408839,1.55353846813,2.70998419194,3.29574521773
transfer,DRIFT7,22,272,1.7943268713,0.889705882353,13.5151682641,21.6404956517,1.66926809447,2.91657072229,3.5460400533
transfer,DRIFT7,23,271,1.93176379528,0.887453874539,14.6042146256,23.414743064,1.78574293708,3.12595224675,3.79933121385
transfer,DRIFT7,24,270,2.07020880907,0.887037037037,15.7073927038,25.2093855243,1.90301499493,3.33707763825,4.05422977867
transfer,DRIFT7,25,269,2.21012434724,0.887546468401,16.8425128246,27.0123671248,2.02007483644,3.54883091644,4.3092564977
transfer,DRIFT7,26,268,2.35195359513,0.886194029851,18.0354600063,28.8220737881,2.13666663893,3.76006885643,4.56289303313
transfer,DRIFT7,27,267,2.49307000864,0.887640449438,19.2332864593,30.6035406272,2.2523346926,3.96965572574,4.81362976487
transfer,DRIFT7,28,266,2.6354365779,0.886278195489,20.4884131532,32.3800703202,2.36669880497,4.1765037121,5.06002142867
transfer,DRIFT7,29,265,2.77630307994,0.88679245283,21.7413619216,34.1295794305,2.47930314292,4.37961871669,5.30075006246
transfer,DRIFT7,30,264,2.91666723984,0.887310606061,23.0181282879,35.8553265995,2.58978730405,4.5781511126,5.53469460786
transfer,EXPERT_INIT,1,293,0.039209269055,0.922354948805,0.301288016715,0.398436099129,0.0413522003769,0.0720250808164,0.0877766945217
transfer,EXPERT_INIT,2,292,0.0840354524469,0.921232876712,0.644812531042,0.866377524287,0.0879187252727,0.153310289577,0.186785100568
transfer,EXPERT_INIT,3,291,0.13465820888,0.919243986254,1.03060315962,1.41047657068,0.139730887234,0.243797524773,0.296949532195
transfer,EXPERT_INIT,4,290,0.191017049751,0.91724137931,1.45862791308,2.02702760674,0.196752484725,0.343408233752,0.41817781349
transfer,EXPERT_INIT,5,289,0.253120396778,0.915224913495,1.92881275637,2.71642684912,0.258980888024,0.45204479403,0.550357551163
transfer,EXPERT_INIT,6,288,0.321206804972,0.913194444444,2.43987137565,3.48932638751,0.326341505394,0.569586859307,0.693350935414
transfer,EXPERT_INIT,7,287,0.394837990779,0.912020905923,2.98921949416,4.33144561565,0.398758515701,0.695889593498,0.846987904973
transfer,EXPERT_INIT,8,286,0.474105011091,0.910839160839,3.57867122591,5.24517333427,0.4761446805,0.830779784981,1.01106138844
transfer,EXPERT_INIT,9,285,0.559401665574,0.908771929825,4.20922718468,6.24826916301,0.558448946824,0.974052172515,1.18532176289
