prefix,part,start_index,end_index_exclusive,seed,domain,days,mean,lower_fraction,upper_fraction,baseline_rate_sum_mm,weighted_mean,weighted_lower_fraction,weighted_upper_fraction,min,q05,median,q95,max
612,train,30,612,1,O1_down,582,1.0659920284845255,0.0,0.0,58.53232950652979,1.0354200891705607,0.0,0.0,0.7035292276983268,0.7639042076081456,1.0677364491301717,1.3329696240606856,1.4303484910080972
612,train,30,612,2,O3,582,0.9918433597909599,0.0,0.0,23.907848546753193,0.9918433629338668,0.0,0.0,0.9650219306718852,0.9712947112392836,0.9913244803649202,1.008831130006905,1.01611720171658
612,train,30,612,2,O2,582,1.004247374606308,0.0,0.0,189.4777551111304,1.0035695229085084,0.0,0.0,0.9727911709041877,0.9802726326455945,1.0050180228521706,1.0307200043052942,1.0420408515054915
612,train,30,612,2,O1_up,582,1.0985898441342061,0.0,0.0,186.18650687385895,1.0155925793533787,0.0,0.0,0.6745727057794216,0.7378654575005414,1.1171580681400441,1.3622123617746362,1.529310996240941
612,train,30,612,2,O1_down,582,1.0727567182222333,0.0,0.0,58.53232950652979,1.0385919132926664,0.0,0.0,0.6948479234827408,0.7576050932321728,1.0588374126500686,1.3964113221399361,1.4519818658688401
612,forward,612,792,0,O3,180,1.0049086046357611,0.0,0.0,7.394182735015812,1.004908630935148,0.0,0.0,0.9286703092853591,0.932176165698423,0.988877566433688,1.0847105217192987,1.0933101964762406
612,forward,612,792,0,O2,180,0.9656272503942452,0.0,0.0,64.02133461801279,0.9638293585941328,0.0,0.0,0.8812210637471087,0.8857591265125528,0.970222588620326,1.062225613732653,1.0830581214314585
612,forward,612,792,0,O1_up,180,1.061352256456943,0.0,0.0,90.03940563765192,1.0173318676742138,0.0,0.0,0.7447733784562042,0.8008450332940096,1.079912674577898,1.3387650192821825,1.4920201150606227
612,forward,612,792,0,O1_down,180,0.9670039675397823,0.0,0.0,21.941126397116676,0.9646064410618254,0.0,0.0,0.7604736101572972,0.832838798968233,0.9661892464279644,1.1513911970980937,1.1682940929299028
612,forward,612,792,1,O3,180,1.0306308999225273,0.0,0.0,7.394182735015812,1.0306309296556344,0.0,0.0,0.9116692412622739,0.916853354885701,1.0429454267228202,1.0982532814981578,1.1013673144103133
612,forward,612,792,1,O2,180,0.9345219517146212,0.0,0.0,64.02133461801279,0.930890006260222,0.0,0.0,0.8257457477782543,0.8342273862260977,0.8975765771011477,1.1433347646985779,1.163071239571171
612,forward,612,792,1,O1_up,180,1.0572453914444844,0.0,0.0,90.03940563765192,1.0159800871751112,0.0,0.0,0.7788895328773471,0.8659681672785203,1.0313167646949044,1.3253072305293128,1.4206046031187367
612,forward,612,792,1,O1_down,180,0.9535378715738096,0.0,0.0,21.941126397116676,0.9364568255639806,0.0,0.0,0.6979566798811476,0.7612555585774321,0.8958594597083452,1.214759540285192,1.3315669655157463
612,forward,612,792,2,O3,180,0.9952248207513681,0.0,0.0,7.394182735015812,0.9952248246866671,0.0,0.0,0.9679572067620925,0.9773174689447124,0.996390943386166,1.0081723609387212,1.0110354031424624
612,forward,612,792,2,O2,180,0.9981046697007356,0.0,0.0,64.02133461801279,0.9978887838250032,0.0,0.0,0.9750840624152074,0.9783105943519169,0.9957879759577609,1.0195166272654246,1.0305546319623897
612,forward,612,792,2,O1_up,180,1.053668595645414,0.0,0.0,90.03940563765192,1.0325601134478,0.0,0.0,0.8793627809602862,0.9233415454525808,1.0330597867795197,1.2323520183895094,1.3094012138913393
612,forward,612,792,2,O1_down,180,0.9253857670094874,0.0,0.0,21.941126397116676,0.909826019142473,0.0,0.0,0.7409008210773167,0.748082992059583,0.8179704070039757,1.2335278067186073,1.3234564638777881
