date,split,site_fusion_status,site_level,site_color,site_fusion_reason,formal_warning_output,total_station_count,valid_station_count,minimum_valid_station_count,minimum_supporting_stations,contributing_stations,uncorroborated_stations,nonvalid_stations,station_count_green,station_count_blue,station_count_yellow,station_count_orange,station_count_red,station_count_at_or_above_green,station_count_at_or_above_blue,station_count_at_or_above_yellow,station_count_at_or_above_orange,station_count_at_or_above_red,artifact_kind,artifact_status,case,vajont_used,operational_profile_id,operational_profile_version,base_protocol_id,base_protocol_version,base_protocol_content_sha256
2020-02-23,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ9,,0,0,2,0,0,2,2,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-02-24,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,2,0,0,3,3,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-02-25,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,2,0,0,3,3,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-02-26,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,2,0,0,3,3,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-02-27,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,2,0,0,3,3,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-02-28,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,2,0,0,3,3,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-02-29,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,1,1,0,3,3,2,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-01,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ9,,0,1,0,2,0,3,3,2,2,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-02,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,2,0,2,0,4,4,2,2,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-03,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,1,1,2,0,4,4,3,2,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-04,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,1,1,2,0,4,4,3,2,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-05,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,1,0,2,1,4,4,3,3,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-06,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,1,0,0,3,4,4,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-07,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-08,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-09,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-10,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-11,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-12,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-13,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU4;ATU5,,0,0,1,0,3,4,4,4,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-14,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5,,0,0,0,0,3,3,3,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-15,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU2;ATU3;ATU5,,1,0,0,0,3,4,3,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-16,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5,,0,0,0,0,3,3,3,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-17,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5,,0,0,0,0,3,3,3,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-18,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5,,0,0,0,0,3,3,3,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-19,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5,,0,0,0,0,3,3,3,3,3,3,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-20,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU2;ATU3;ATU5;MJ3,,0,1,0,0,2,3,3,2,2,2,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-21,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU2;ATU5;MJ3,,0,3,0,0,1,4,4,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-22,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;ATU5;MJ3,,0,4,0,0,1,5,5,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-23,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,0,0,1,6,6,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-24,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-25,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-26,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-27,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-28,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-29,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-30,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-03-31,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,5,1,0,0,6,6,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-01,test,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU3;ATU4;MJ1;MJ3;MJ9,ATU1;ATU5,,0,6,0,0,0,6,6,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-02,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU1;ATU5;MJ3,,0,5,0,0,0,5,5,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-03,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,1,3,3,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-04,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,1,3,3,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-05,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,1,3,3,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-06,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,3,0,0,0,3,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-07,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,1,3,3,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-08,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,1,3,3,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-09,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,3,0,0,0,3,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-10,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,1,3,3,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-11,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU1;ATU3;ATU4;ATU5;MJ3,,0,3,0,0,0,3,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-12,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,1,0,0,1,2,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-13,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-14,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-15,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-16,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-17,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-18,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,2,6,2,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,,0,2,0,0,0,2,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-19,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-20,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-21,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-22,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-23,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-24,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-25,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-26,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2020-04-27,test,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,3,6,2,,ATU2;ATU3;ATU4;ATU5;MJ3,,1,2,0,0,0,3,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
