case,date,station,split,actual_displacement_mm,v0_candidate_status,candidate_v0_mm_per_day,v0_candidate_available,v5_kinematic_branch_status,velocity_mm_per_day,velocity_status,velocity_ratio,velocity_ratio_status,delta_v_mm_per_day,delta_v_state,delta_v_near_zero_tau_mm_per_day,tangent_angle_degree,tangent_angle_status,interval_level,v4_reference_final_color,v4_reference_candidate_color,v4_reference_site_fusion_status,v4_reference_site_confirmed_color,v4_reference_local_max_color,candidate_display_only,v5_fusion_output,formal_warning_output,vajont_used
ootang,2019-08-07,ATU5,calibration,624.575757341247,unavailable,,False,not_applicable_v0_unavailable,0.1698835377158047,valid,,not_applicable_v0_unavailable,0.0015149667112837,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-07,MJ1,calibration,972.9724854504994,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0250587968722584,valid,0.10009823508713149,candidate_available,0.002432314341263,near_zero,0.00474848045251647,5.716165811887534,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-07,MJ3,calibration,1233.101138960913,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1688888712919833,valid,0.6806432632747874,candidate_available,-0.0010113942300904,near_zero,0.0033703372423854266,34.24089718686115,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-07,MJ9,calibration,358.02039,unavailable,,False,not_applicable_v0_unavailable,0.0380700000000047,valid,,not_applicable_v0_unavailable,9.999999974752429e-06,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,ATU1,calibration,472.6934070290407,unavailable,,False,not_applicable_v0_unavailable,0.0356698881516308,valid,,not_applicable_v0_unavailable,0.0024692739906413,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,ATU2,calibration,338.64416,unavailable,,False,not_applicable_v0_unavailable,0.0064499999999725,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,ATU3,calibration,581.85519,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,-9.999999974752429e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,ATU4,calibration,290.19863,unavailable,,False,not_applicable_v0_unavailable,-0.0387100000000373,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,ATU5,calibration,624.7469398764553,unavailable,,False,not_applicable_v0_unavailable,0.1711825352082314,valid,,not_applicable_v0_unavailable,0.0012989974924266,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,MJ1,calibration,972.9998574309326,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0273719804331449,valid,0.10933832722154835,candidate_available,0.0023131835608865,near_zero,0.00474848045251647,6.239837982979832,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,MJ3,calibration,1233.269148178958,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1680092180449719,valid,0.6770981507282006,candidate_available,-0.0008796532470114,near_zero,0.0033703372423854266,34.10185630066081,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-08,MJ9,calibration,358.05845,unavailable,,False,not_applicable_v0_unavailable,0.0380599999999731,valid,,not_applicable_v0_unavailable,-1.0000000031595846e-05,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,ATU1,calibration,472.7312825502054,unavailable,,False,not_applicable_v0_unavailable,0.0378755211646648,valid,,not_applicable_v0_unavailable,0.002205633013034,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,ATU2,calibration,338.65061,unavailable,,False,not_applicable_v0_unavailable,0.0064499999999725,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,ATU3,calibration,581.9068,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,ATU4,calibration,290.15992,unavailable,,False,not_applicable_v0_unavailable,-0.0387099999999804,valid,,not_applicable_v0_unavailable,5.684341886080803e-14,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,ATU5,calibration,624.919205439937,unavailable,,False,not_applicable_v0_unavailable,0.1722655634816874,valid,,not_applicable_v0_unavailable,0.0010830282734559,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,MJ1,calibration,973.029423464146,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0295660332134275,valid,0.11810254731215597,candidate_available,0.0021940527802826,near_zero,0.00474848045251647,6.73557673275633,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,MJ3,calibration,1233.436409484744,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1672613057860417,valid,0.6740839708318747,candidate_available,-0.0007479122589302,near_zero,0.0033703372423854266,33.98327826656882,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-09,MJ9,calibration,358.09652,unavailable,,False,not_applicable_v0_unavailable,0.0380700000000047,valid,,not_applicable_v0_unavailable,1.0000000031595846e-05,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,ATU1,calibration,472.7711000634052,unavailable,,False,not_applicable_v0_unavailable,0.0398175131998073,valid,,not_applicable_v0_unavailable,0.0019419920351424,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,ATU2,calibration,338.65706,unavailable,,False,not_applicable_v0_unavailable,0.0064500000000293,valid,,not_applicable_v0_unavailable,5.684341886080803e-14,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,ATU3,calibration,581.95842,unavailable,,False,not_applicable_v0_unavailable,0.0516200000000708,valid,,not_applicable_v0_unavailable,1.0000000088439265e-05,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,ATU4,calibration,290.12121,unavailable,,False,not_applicable_v0_unavailable,-0.0387099999999804,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,ATU5,calibration,625.0923380624731,unavailable,,False,not_applicable_v0_unavailable,0.1731326225361726,valid,,not_applicable_v0_unavailable,0.0008670590544852,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,MJ1,calibration,973.0610644193592,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0316409552132199,valid,0.12639089535940848,candidate_available,0.0020749219997924,near_zero,0.00474848045251647,7.203469266129217,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,MJ3,calibration,1233.603054619255,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1666451345110999,valid,0.6716007235693153,candidate_available,-0.0006161712749417,near_zero,0.0033703372423854266,33.88533791255674,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-10,MJ9,calibration,358.13458,unavailable,,False,not_applicable_v0_unavailable,0.0380600000000299,valid,,not_applicable_v0_unavailable,-9.999999974752429e-06,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,ATU1,calibration,472.812595927663,unavailable,,False,not_applicable_v0_unavailable,0.0414958642577971,valid,,not_applicable_v0_unavailable,0.0016783510579898,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,ATU2,calibration,338.66352,unavailable,,False,not_applicable_v0_unavailable,0.0064600000000041,valid,,not_applicable_v0_unavailable,9.999999974752429e-06,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,ATU3,calibration,582.01003,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,-1.0000000088439265e-05,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,ATU4,calibration,290.0825,unavailable,,False,not_applicable_v0_unavailable,-0.0387100000000373,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,ATU5,calibration,625.266121774845,unavailable,,False,not_applicable_v0_unavailable,0.1737837123719146,valid,,not_applicable_v0_unavailable,0.0006510898357419,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,MJ1,calibration,973.0946611657914,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0335967464321811,valid,0.1342033713619438,candidate_available,0.0019557912189611,near_zero,0.00474848045251647,7.643616548067981,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,MJ3,calibration,1233.769215323476,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1661607042208288,valid,0.6696484089432719,candidate_available,-0.0004844302902711,near_zero,0.0033703372423854266,33.80817952422445,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-11,MJ9,calibration,358.17265,unavailable,,False,not_applicable_v0_unavailable,0.0380699999999478,valid,,not_applicable_v0_unavailable,9.999999917909008e-06,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,ATU1,calibration,472.8555065020007,unavailable,,False,not_applicable_v0_unavailable,0.0429105743377249,valid,,not_applicable_v0_unavailable,0.0014147100799277,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,ATU2,calibration,338.66997,unavailable,,False,not_applicable_v0_unavailable,0.0064499999999725,valid,,not_applicable_v0_unavailable,-1.0000000031595846e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,ATU3,calibration,582.06164,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,ATU4,calibration,290.04379,unavailable,,False,not_applicable_v0_unavailable,-0.0387099999999804,valid,,not_applicable_v0_unavailable,5.684341886080803e-14,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,ATU5,calibration,625.4403406078338,unavailable,,False,not_applicable_v0_unavailable,0.1742188329887994,valid,,not_applicable_v0_unavailable,0.0004351206168848,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,MJ1,calibration,973.130094572662,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0354334068705384,valid,0.14153997532066986,candidate_available,0.0018366604383572,near_zero,0.00474848045251647,8.056129976549936,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,MJ3,calibration,1233.935023338392,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1658080149161378,valid,0.66822702695741,candidate_available,-0.000352689304691,near_zero,0.0033703372423854266,33.751916693531676,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-12,MJ9,calibration,358.21071,unavailable,,False,not_applicable_v0_unavailable,0.0380600000000299,valid,,not_applicable_v0_unavailable,-9.999999917909008e-06,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,ATU1,calibration,472.8995681454409,unavailable,,False,not_applicable_v0_unavailable,0.0440616434402159,valid,,not_applicable_v0_unavailable,0.0011510691024909,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,ATU2,calibration,338.67642,unavailable,,False,not_applicable_v0_unavailable,0.0064500000000293,valid,,not_applicable_v0_unavailable,5.684341886080803e-14,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,ATU3,calibration,582.11325,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,ATU4,calibration,290.00508,unavailable,,False,not_applicable_v0_unavailable,-0.0387099999999804,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,ATU5,calibration,625.6147785922203,unavailable,,False,not_applicable_v0_unavailable,0.1744379843864862,valid,,not_applicable_v0_unavailable,0.0002191513976868,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,MJ1,calibration,973.1672455091904,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0371509365284055,valid,0.14840070723604085,candidate_available,0.001717529657867,near_zero,0.00474848045251647,8.441128295260338,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,MJ3,calibration,1234.100610404989,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1655870665970269,valid,0.6673365776117292,candidate_available,-0.0002209483191109,near_zero,0.0033703372423854266,33.716632205029555,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-13,MJ9,calibration,358.24877,unavailable,,False,not_applicable_v0_unavailable,0.0380599999999731,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-14,ATU1,calibration,472.9445172170059,unavailable,,False,not_applicable_v0_unavailable,0.0449490715649858,valid,,not_applicable_v0_unavailable,0.0008874281247699,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-14,ATU2,calibration,338.68287,unavailable,,False,not_applicable_v0_unavailable,0.0064499999999725,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-14,ATU3,calibration,582.16487,unavailable,,False,not_applicable_v0_unavailable,0.0516199999999571,valid,,not_applicable_v0_unavailable,9.999999974752429e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-14,ATU4,calibration,289.96637,unavailable,,False,not_applicable_v0_unavailable,-0.0387100000000373,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-14,ATU5,calibration,625.7892197587857,unavailable,,False,not_applicable_v0_unavailable,0.1744411665654297,valid,,not_applicable_v0_unavailable,3.182178943461622e-06,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-14,MJ1,calibration,973.205994844596,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0387493354056687,valid,0.15478556710760255,candidate_available,0.0015983988772632,near_zero,0.00474848045251647,8.798734745385051,candidate_available,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-14,MJ3,calibration,1234.266108264252,initial_segment_selected,0.2481312611240816,True,candidate_available,0.165497859262814,valid,0.6669770609034805,candidate_available,-8.920733421291516e-05,near_zero,0.0033703372423854266,33.702377955888224,candidate_available,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-14,MJ9,calibration,358.28684,unavailable,,False,not_applicable_v0_unavailable,0.0380700000000047,valid,,not_applicable_v0_unavailable,1.0000000031595846e-05,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-15,ATU1,calibration,472.9900900757179,unavailable,,False,not_applicable_v0_unavailable,0.0455728587119779,valid,,not_applicable_v0_unavailable,0.000623787146992,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-15,ATU2,calibration,338.68932,unavailable,,False,not_applicable_v0_unavailable,0.0064500000000293,valid,,not_applicable_v0_unavailable,5.684341886080803e-14,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-15,ATU3,calibration,582.21648,unavailable,,False,not_applicable_v0_unavailable,0.051610000000096,valid,,not_applicable_v0_unavailable,-9.99999986106559e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-15,ATU4,calibration,289.92766,unavailable,,False,not_applicable_v0_unavailable,-0.0387099999999804,valid,,not_applicable_v0_unavailable,5.684341886080803e-14,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-15,ATU5,calibration,625.9634481383113,unavailable,,False,not_applicable_v0_unavailable,0.1742283795255161,valid,,not_applicable_v0_unavailable,-0.0002127870399135,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-15,MJ1,calibration,973.2462234480984,initial_segment_selected,0.2503420449965549,True,candidate_available,0.040228603502328,valid,0.160694554935355,candidate_available,0.0014792680966593,near_zero,0.00474848045251647,9.12907445283354,candidate_available,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-15,MJ3,calibration,1234.431648657166,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1655403929141812,valid,0.6671484768354132,candidate_available,4.253365136719367e-05,near_zero,0.0033703372423854266,33.709174907269556,candidate_available,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-15,MJ9,calibration,358.3249,unavailable,,False,not_applicable_v0_unavailable,0.0380600000000299,valid,,not_applicable_v0_unavailable,-9.999999974752429e-06,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-16,ATU1,calibration,473.0360230805995,unavailable,,False,not_applicable_v0_unavailable,0.04593300488159,valid,,not_applicable_v0_unavailable,0.0003601461696121,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-16,ATU2,calibration,338.69577,unavailable,,False,not_applicable_v0_unavailable,0.0064499999999725,valid,,not_applicable_v0_unavailable,-5.684341886080803e-14,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-16,ATU3,calibration,582.26809,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,-1.1368683772161605e-13,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-16,ATU4,calibration,289.88895,unavailable,,False,not_applicable_v0_unavailable,-0.0387099999999804,valid,,not_applicable_v0_unavailable,0.0,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-16,ATU5,calibration,626.1372477615777,unavailable,,False,not_applicable_v0_unavailable,0.1737996232664045,valid,,not_applicable_v0_unavailable,-0.0004287562591116,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-16,MJ1,calibration,973.2878121889164,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0415887408180424,valid,0.16612767071793605,candidate_available,0.0013601373157143,near_zero,0.00474848045251647,9.432272045082724,candidate_available,0,green,green,valid,blue,blue,True,False,False,False
ootang,2019-08-16,MJ3,calibration,1234.597363324716,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1657146675499916,valid,0.667850825402945,candidate_available,0.0001742746358104,near_zero,0.0033703372423854266,33.737013064310446,candidate_available,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-16,MJ9,calibration,358.36297,unavailable,,False,not_applicable_v0_unavailable,0.0380700000000047,valid,,not_applicable_v0_unavailable,9.999999974752429e-06,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,valid,blue,blue,True,False,False,False
ootang,2019-08-17,ATU1,calibration,473.0820525906728,unavailable,,False,not_applicable_v0_unavailable,0.0460295100733105,valid,,not_applicable_v0_unavailable,9.650519172055284e-05,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,ATU2,calibration,338.70223,unavailable,,False,not_applicable_v0_unavailable,0.0064600000000041,valid,,not_applicable_v0_unavailable,1.0000000031595846e-05,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,ATU3,calibration,582.31971,unavailable,,False,not_applicable_v0_unavailable,0.0516199999999571,valid,,not_applicable_v0_unavailable,9.999999974752429e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,ATU4,calibration,289.85025,unavailable,,False,not_applicable_v0_unavailable,-0.0387000000000057,valid,,not_applicable_v0_unavailable,9.999999974752429e-06,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,ATU5,calibration,626.3104026593666,unavailable,,False,not_applicable_v0_unavailable,0.1731548977888906,valid,,not_applicable_v0_unavailable,-0.0006447254775139,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,MJ1,calibration,973.33064193627,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0428297473536076,valid,0.17108491445852417,candidate_available,0.0012410065355652,near_zero,0.00474848045251647,9.708449491338586,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,MJ3,calibration,1234.763384007888,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1660206831718369,valid,0.6690841066124912,candidate_available,0.0003060156218452,near_zero,0.0033703372423854266,33.785851486132245,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-17,MJ9,calibration,358.40103,unavailable,,False,not_applicable_v0_unavailable,0.0380599999999731,valid,,not_applicable_v0_unavailable,-1.0000000031595846e-05,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,ATU1,calibration,473.1279149649605,unavailable,,False,not_applicable_v0_unavailable,0.045862374287708,valid,,not_applicable_v0_unavailable,-0.0001671357856025,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,ATU2,calibration,338.70868,unavailable,,False,not_applicable_v0_unavailable,0.0064500000000293,valid,,not_applicable_v0_unavailable,-9.999999974752429e-06,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,ATU3,calibration,582.37132,unavailable,,False,not_applicable_v0_unavailable,0.0516099999999823,valid,,not_applicable_v0_unavailable,-9.999999974752429e-06,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,ATU4,calibration,289.81154,unavailable,,False,not_applicable_v0_unavailable,-0.0387100000000373,valid,,not_applicable_v0_unavailable,-1.0000000031595846e-05,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,ATU5,calibration,626.4826968624586,unavailable,,False,not_applicable_v0_unavailable,0.1722942030920649,valid,,not_applicable_v0_unavailable,-0.0008606946968257,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,MJ1,calibration,973.3745935593784,initial_segment_selected,0.2503420449965549,True,candidate_available,0.0439516231083416,valid,0.17556628615439507,candidate_available,0.0011218757547339,near_zero,0.00474848045251647,9.957724156832242,candidate_available,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,MJ3,calibration,1234.929842447666,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1664584397781254,valid,0.6708483204576366,candidate_available,0.0004377566062885,near_zero,0.0033703372423854266,33.85561832328345,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-18,MJ9,calibration,358.4391,unavailable,,False,not_applicable_v0_unavailable,0.0380700000000047,valid,,not_applicable_v0_unavailable,1.0000000031595846e-05,near_zero,0.0004299540000099334,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,yellow,True,False,False,False
ootang,2019-08-19,ATU1,calibration,473.1733465624847,unavailable,,False,not_applicable_v0_unavailable,0.0454315975242138,valid,,not_applicable_v0_unavailable,-0.0004307767634941,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,yellow,True,False,False,False
