outer_days,strategy,station,date,lead_day,observed_mm,old_physical_mm,new_physical_mm,old_mean_mm,new_mean_mm,physical_change_mm,correction_change_mm,total_change_mm
612,P0,MJ3,2018-06-24,112,1193.973823824599,1279.617826834411,1261.570633233544,1279.617826834411,1261.570633233544,-18.047193600867104,0.0,-18.047193600867104
612,P0,MJ3,2018-06-25,113,1194.021538531614,1280.5087744306857,1262.1434295063036,1280.5087744306857,1262.1434295063036,-18.365344924382043,0.0,-18.365344924382043
612,P0,MJ3,2018-06-26,114,1194.069492626583,1281.3864991236787,1262.6755938510826,1281.3864991236787,1262.6755938510826,-18.710905272596165,0.0,-18.710905272596165
612,P0,MJ3,2018-06-27,115,1194.117604568912,1282.2512528449126,1263.1713416596947,1282.2512528449126,1263.1713416596947,-19.079911185217952,0.0,-19.079911185217952
612,P0,MJ3,2018-06-28,116,1194.165792818011,1283.118324765481,1263.7981214268702,1283.118324765481,1263.7981214268702,-19.32020333861078,0.0,-19.32020333861078
612,P0,MJ3,2018-06-29,117,1194.213975833286,1283.984635617473,1264.4902465101895,1283.984635617473,1264.4902465101895,-19.494389107283496,0.0,-19.494389107283496
612,P0,MJ3,2018-06-30,118,1194.262072074147,1284.856874920622,1265.336931604625,1284.856874920622,1265.336931604625,-19.519943315996898,0.0,-19.519943315996898
612,P0,MJ3,2018-07-01,119,1194.31,1285.7268344696215,1266.2230708476777,1285.7268344696215,1266.2230708476777,-19.50376362194379,0.0,-19.50376362194379
612,P0,MJ3,2018-07-02,120,1194.357685542444,1286.5916322056485,1267.1140649383547,1286.5916322056485,1267.1140649383547,-19.477567267293807,0.0,-19.477567267293807
612,P0,MJ3,2018-07-03,121,1194.405084521836,1287.4510382336534,1268.018690397284,1287.4510382336534,1268.018690397284,-19.432347836369445,0.0,-19.432347836369445
612,P0,MJ3,2018-07-04,122,1194.452160230726,1288.3046796835893,1268.931427148127,1288.3046796835893,1268.931427148127,-19.373252535462143,0.0,-19.373252535462143
612,P0,MJ3,2018-07-05,123,1194.49887596166,1289.1530774162281,1269.8688756890438,1289.1530774162281,1269.8688756890438,-19.28420172718438,0.0,-19.28420172718438
612,P0,MJ3,2018-07-06,124,1194.545195007186,1289.995416168643,1270.8040910715074,1289.995416168643,1270.8040910715074,-19.191325097135632,0.0,-19.191325097135632
612,P0,MJ3,2018-07-07,125,1194.591080659853,1290.8315296044668,1271.7308136166498,1290.8315296044668,1271.7308136166498,-19.10071598781701,0.0,-19.10071598781701
612,P0,MJ3,2018-07-08,126,1194.636496212209,1291.6617594585975,1272.6589615668213,1291.6617594585975,1272.6589615668213,-19.002797891776254,0.0,-19.002797891776254
612,P0,MJ3,2018-07-09,127,1194.681404956801,1292.4871677896167,1273.6240794661967,1292.4871677896167,1273.6240794661967,-18.863088323420016,0.0,-18.863088323420016
612,P0,MJ3,2018-07-10,128,1194.725770186177,1293.3068462135882,1274.5882209197096,1293.3068462135882,1274.5882209197096,-18.71862529387863,0.0,-18.71862529387863
612,P0,MJ3,2018-07-11,129,1194.769555192886,1294.1206263267964,1275.542644899053,1294.1206263267964,1275.542644899053,-18.577981427743453,0.0,-18.577981427743453
612,P0,MJ3,2018-07-12,130,1194.812723269475,1294.928592526305,1276.4891067289532,1294.928592526305,1276.4891067289532,-18.439485797351836,0.0,-18.439485797351836
612,P0,MJ3,2018-07-13,131,1194.855237708493,1295.730784291292,1277.4267763715,1295.730784291292,1277.4267763715,-18.304007919791957,0.0,-18.304007919791957
612,P0,MJ3,2018-07-14,132,1194.897061802487,1296.5182739867112,1278.1047436127292,1296.5182739867112,1278.1047436127292,-18.413530373981985,0.0,-18.413530373981985
612,P0,MJ3,2018-07-15,133,1194.938158844005,1297.2927927989285,1278.677204384755,1297.2927927989285,1278.677204384755,-18.615588414173544,0.0,-18.615588414173544
612,P0,MJ3,2018-07-16,134,1194.978492125595,1298.0553607903569,1279.1929114539457,1298.0553607903569,1279.1929114539457,-18.862449336411146,0.0,-18.862449336411146
612,P0,MJ3,2018-07-17,135,1195.018024939806,1298.8064736508768,1279.665461947915,1298.8064736508768,1279.665461947915,-19.141011702961805,0.0,-19.141011702961805
612,P0,MJ3,2018-07-18,136,1195.056720579185,1299.5464112464197,1280.1005144649894,1299.5464112464197,1280.1005144649894,-19.445896781430292,0.0,-19.445896781430292
612,P0,MJ3,2018-07-19,137,1195.09454233628,1300.2753756560865,1280.5019420320666,1300.2753756560865,1280.5019420320666,-19.773433624019845,0.0,-19.773433624019845
612,P0,MJ3,2018-07-20,138,1195.131453503638,1300.9935423488482,1280.8730295972919,1300.9935423488482,1280.8730295972919,-20.12051275155636,0.0,-20.12051275155636
612,P0,MJ3,2018-07-21,139,1195.167417373809,1301.7010778849158,1281.2167085915605,1301.7010778849158,1281.2167085915605,-20.484369293355257,0.0,-20.484369293355257
612,P0,MJ3,2018-07-22,140,1195.20239723934,1302.3981457218715,1281.5356191664364,1302.3981457218715,1281.5356191664364,-20.862526555435124,0.0,-20.862526555435124
612,P0,MJ3,2018-07-23,141,1195.236356392779,1303.0849079404184,1281.8321417270588,1303.0849079404184,1281.8321417270588,-21.252766213359564,0.0,-21.252766213359564
612,P0,MJ3,2018-07-24,142,1195.269258126674,1303.761525612058,1282.108421779758,1303.761525612058,1282.108421779758,-21.653103832300076,0.0,-21.653103832300076
612,P0,MJ3,2018-07-25,143,1195.301065733573,1304.4281587399043,1282.3663920949484,1304.4281587399043,1282.3663920949484,-22.061766644955924,0.0,-22.061766644955924
612,P0,MJ3,2018-07-26,144,1195.331742506023,1305.0849660860008,1282.6077929140315,1305.0849660860008,1282.6077929140315,-22.477173171969298,0.0,-22.477173171969298
612,P0,MJ3,2018-07-27,145,1195.361251736573,1305.7366306491076,1282.868647686018,1305.7366306491076,1282.868647686018,-22.867982963089617,0.0,-22.867982963089617
612,P0,MJ3,2018-07-28,146,1195.389556717771,1306.3832142291292,1283.142316068982,1306.3832142291292,1283.142316068982,-23.240898160147253,0.0,-23.240898160147253
612,P0,MJ3,2018-07-29,147,1195.416620742165,1307.0690131514762,1283.7678844233305,1307.0690131514762,1283.7678844233305,-23.301128728145613,0.0,-23.301128728145613
612,P0,MJ3,2018-07-30,148,1195.442407102302,1307.7737448734345,1284.5744248859103,1307.7737448734345,1284.5744248859103,-23.199319987524177,0.0,-23.199319987524177
612,P0,MJ3,2018-07-31,149,1195.466879090731,1308.4810886494868,1285.423529811646,1308.4810886494868,1285.423529811646,-23.057558837840816,0.0,-23.057558837840816
612,P0,MJ3,2018-08-01,150,1195.49,1309.1861018544469,1286.2776520499785,1309.1861018544469,1286.2776520499785,-22.90844980446832,0.0,-22.90844980446832
612,P0,MJ3,2018-08-02,151,1195.511777889966,1309.8872926509657,1287.1247677121582,1309.8872926509657,1287.1247677121582,-22.762524938807474,0.0,-22.762524938807474
612,P0,MJ3,2018-08-03,152,1195.532399889729,1310.5843067822252,1287.9629411292176,1310.5843067822252,1287.9629411292176,-22.621365653007615,0.0,-22.621365653007615
612,P0,MJ3,2018-08-04,153,1195.552097895695,1311.2772027185895,1288.7955128932974,1311.2772027185895,1288.7955128932974,-22.48168982529205,0.0,-22.48168982529205
612,P0,MJ3,2018-08-05,154,1195.571103804275,1311.9664775020783,1289.636869855956,1311.9664775020783,1289.636869855956,-22.329607646122213,0.0,-22.329607646122213
612,P0,MJ3,2018-08-06,155,1195.589649511876,1312.6434579226184,1290.2744411016756,1312.6434579226184,1290.2744411016756,-22.36901682094276,0.0,-22.36901682094276
612,P0,MJ3,2018-08-07,156,1195.607966914907,1313.3093675479713,1290.8182564215115,1313.3093675479713,1290.8182564215115,-22.491111126459828,0.0,-22.491111126459828
612,P0,MJ3,2018-08-08,157,1195.626287909776,1313.964953749165,1291.3048487860283,1313.964953749165,1291.3048487860283,-22.660104963136746,0.0,-22.660104963136746
612,P0,MJ3,2018-08-09,158,1195.644844392891,1314.6106012837115,1291.7458141622103,1314.6106012837115,1291.7458141622103,-22.864787121501195,0.0,-22.864787121501195
612,P0,MJ3,2018-08-10,159,1195.663868260662,1315.246544245364,1292.1469257850267,1315.246544245364,1292.1469257850267,-23.099618460337297,0.0,-23.099618460337297
612,P0,MJ3,2018-08-11,160,1195.683591409495,1315.8729616160663,1292.5124902307089,1315.8729616160663,1292.5124902307089,-23.360471385357414,0.0,-23.360471385357414
612,P0,MJ3,2018-08-12,161,1195.704245735801,1316.4900128136385,1292.8462155159546,1316.4900128136385,1292.8462155159546,-23.643797297683932,0.0,-23.643797297683932
612,P0,MJ3,2018-08-13,162,1195.726063135987,1317.097850043905,1293.151398071996,1317.097850043905,1293.151398071996,-23.946451971909028,0.0,-23.946451971909028
612,P0,MJ3,2018-08-14,163,1195.749275506462,1317.6966223967745,1293.4309856791635,1317.6966223967745,1293.4309856791635,-24.26563671761096,0.0,-24.26563671761096
612,P0,MJ3,2018-08-15,164,1195.774114743634,1318.286477103993,1293.687616489763,1318.286477103993,1293.687616489763,-24.598860614230034,0.0,-24.598860614230034
612,P0,MJ3,2018-08-16,165,1195.800812743912,1318.8675598474592,1293.923651349737,1318.8675598474592,1293.923651349737,-24.943908497722305,0.0,-24.943908497722305
612,P0,MJ3,2018-08-17,166,1195.829601403704,1319.4448968645675,1294.1810934478312,1319.4448968645675,1294.1810934478312,-25.26380341673621,0.0,-25.26380341673621
612,P0,MJ3,2018-08-18,167,1195.860712619418,1320.0227023128095,1294.4858059508074,1320.0227023128095,1294.4858059508074,-25.536896362002153,0.0,-25.536896362002153
612,P0,MJ3,2018-08-19,168,1195.894378287463,1320.6004206008065,1294.822709535812,1320.6004206008065,1294.822709535812,-25.77771106499449,0.0,-25.77771106499449
612,P0,MJ3,2018-08-20,169,1195.930830304247,1321.2195205045034,1295.5566651698302,1321.2195205045034,1295.5566651698302,-25.662855334673168,0.0,-25.662855334673168
612,P0,MJ3,2018-08-21,170,1195.97030056618,1321.8472525433842,1296.3814341544658,1321.8472525433842,1296.3814341544658,-25.46581838891848,0.0,-25.46581838891848
612,P0,MJ3,2018-08-22,171,1196.013020969668,1322.4748146430027,1297.2200212523774,1322.4748146430027,1297.2200212523774,-25.25479339062531,0.0,-25.25479339062531
612,P0,MJ3,2018-08-23,172,1196.059223411122,1323.0909979294827,1297.8535953331382,1323.0909979294827,1297.8535953331382,-25.23740259634451,0.0,-25.23740259634451
612,P0,MJ3,2018-08-24,173,1196.109139786948,1323.6969635761425,1298.3911092273584,1323.6969635761425,1298.3911092273584,-25.305854348784123,0.0,-25.305854348784123
612,P0,MJ3,2018-08-25,174,1196.163001993555,1324.293431381952,1298.8690641573046,1324.293431381952,1298.8690641573046,-25.424367224647312,0.0,-25.424367224647312
612,P0,MJ3,2018-08-26,175,1196.221041927353,1324.8807733758863,1299.2993753312367,1324.8807733758863,1299.2993753312367,-25.58139804464963,0.0,-25.58139804464963
612,P0,MJ3,2018-08-27,176,1196.283491484749,1325.4592157834936,1299.6881645137987,1325.4592157834936,1299.6881645137987,-25.771051269694908,0.0,-25.771051269694908
612,P0,MJ3,2018-08-28,177,1196.350582562152,1326.0289308479182,1300.0400481895424,1326.0289308479182,1300.0400481895424,-25.988882658375815,0.0,-25.988882658375815
612,P0,MJ3,2018-08-29,178,1196.42254705597,1326.5900711499255,1300.3589991196118,1326.5900711499255,1300.3589991196118,-26.231072030313726,0.0,-26.231072030313726
612,P0,MJ3,2018-08-30,179,1196.499616862612,1327.1427816233931,1300.6485379127002,1327.1427816233931,1300.6485379127002,-26.4942437106929,0.0,-26.4942437106929
612,P0,MJ3,2018-08-31,180,1196.582023878486,1327.6872036123084,1300.9118016923221,1327.6872036123084,1300.9118016923221,-26.77540191998628,0.0,-26.77540191998628
612,P0,MJ1,2018-03-05,1,863.4581062029787,900.6003537526482,863.638752922278,900.6003537526482,863.638752922278,-36.96160083037023,0.0,-36.96160083037023
612,P0,MJ1,2018-03-06,2,863.8902542663523,900.9501653409634,864.5417870153456,900.9501653409634,864.5417870153456,-36.40837832561783,0.0,-36.40837832561783
612,P0,MJ1,2018-03-07,3,864.3421085502794,901.2948097898542,865.3050331857813,901.2948097898542,865.3050331857813,-35.98977660407286,0.0,-35.98977660407286
612,P0,MJ1,2018-03-08,4,864.8126478625112,901.6485351053848,866.1430755828618,901.6485351053848,866.1430755828618,-35.50545952252298,0.0,-35.50545952252298
612,P0,MJ1,2018-03-09,5,865.3008510107985,902.0144843641176,866.8793203803979,902.0144843641176,866.8793203803979,-35.135163983719735,0.0,-35.135163983719735
612,P0,MJ1,2018-03-10,6,865.8056968028923,902.3898122470232,867.5104756505388,902.3898122470232,867.5104756505388,-34.87933659648445,0.0,-34.87933659648445
612,P0,MJ1,2018-03-11,7,866.3261640465435,902.7724091245443,868.2393798798656,902.7724091245443,868.2393798798656,-34.53302924467869,0.0,-34.53302924467869
612,P0,MJ1,2018-03-12,8,866.8612315495031,903.1675871916814,868.9617299304853,903.1675871916814,868.9617299304853,-34.205857261196115,0.0,-34.205857261196115
612,P0,MJ1,2018-03-13,9,867.4098781195224,903.5757718612301,869.6596744274211,903.5757718612301,869.6596744274211,-33.916097433809,0.0,-33.916097433809
612,P0,MJ1,2018-03-14,10,867.9710825643521,903.992217141454,870.3932542062092,903.992217141454,870.3932542062092,-33.5989629352448,0.0,-33.5989629352448
612,P0,MJ1,2018-03-15,11,868.5438236917432,904.399973242477,871.083043446214,904.399973242477,871.083043446214,-33.316929796263025,0.0,-33.316929796263025
612,P0,MJ1,2018-03-16,12,869.1270803094468,904.8004662220023,871.7028648323176,904.8004662220023,871.7028648323176,-33.09760138968477,0.0,-33.09760138968477
612,P0,MJ1,2018-03-17,13,869.7198312252137,905.1945310935794,872.1897338938637,905.1945310935794,872.1897338938637,-33.004797199715654,0.0,-33.004797199715654
612,P0,MJ1,2018-03-18,14,870.3210552467951,905.5825489663554,872.4271110413551,905.5825489663554,872.4271110413551,-33.15543792500023,0.0,-33.15543792500023
612,P0,MJ1,2018-03-19,15,870.929731181942,905.9701128781148,873.4707433817208,905.9701128781148,873.4707433817208,-32.499369496394024,0.0,-32.499369496394024
612,P0,MJ1,2018-03-20,16,871.5448378384051,906.3515728803939,874.1228926849612,906.3515728803939,874.1228926849612,-32.22868019543262,0.0,-32.22868019543262
612,P0,MJ1,2018-03-21,17,872.1653540239356,906.7271686510252,874.3897842882642,906.7271686510252,874.3897842882642,-32.337384362760986,0.0,-32.337384362760986
612,P0,MJ1,2018-03-22,18,872.7902585462845,907.0970929841677,874.5649751458681,907.0970929841677,874.5649751458681,-32.532117838299655,0.0,-32.532117838299655
612,P0,MJ1,2018-03-23,19,873.4185302132028,907.4614785873529,874.6955038810141,907.4614785873529,874.6955038810141,-32.76597470633874,0.0,-32.76597470633874
612,P0,MJ1,2018-03-24,20,874.0491478324413,907.8204317916229,874.8120942986299,907.8204317916229,874.8120942986299,-33.008337492993064,0.0,-33.008337492993064
612,P0,MJ1,2018-03-25,21,874.6810902117511,908.17404907898,874.919816231304,908.17404907898,874.919816231304,-33.25423284767601,0.0,-33.25423284767601
612,P0,MJ1,2018-03-26,22,875.3133361588833,908.5257409626886,875.0384858032663,908.5257409626886,875.0384858032663,-33.48725515942226,0.0,-33.48725515942226
612,P0,MJ1,2018-03-27,23,875.9448644815888,908.9004145659678,875.3058719613484,908.9004145659678,875.3058719613484,-33.59454260461939,0.0,-33.59454260461939
612,P0,MJ1,2018-03-28,24,876.5746539876185,909.2683880744448,875.4883004707209,909.2683880744448,875.4883004707209,-33.78008760372393,0.0,-33.78008760372393
612,P0,MJ1,2018-03-29,25,877.2016834847235,909.630289445993,875.6374502027935,909.630289445993,875.6374502027935,-33.992839243199455,0.0,-33.992839243199455
612,P0,MJ1,2018-03-30,26,877.8249317806547,909.9865814099992,875.771000390964,909.9865814099992,875.771000390964,-34.2155810190352,0.0,-34.2155810190352
612,P0,MJ1,2018-03-31,27,878.4433776831632,910.3823103552269,876.1736700437284,910.3823103552269,876.1736700437284,-34.20864031149847,0.0,-34.20864031149847
612,P0,MJ1,2018-04-01,28,879.0559999999999,910.770058599511,876.4242055079976,910.770058599511,876.4242055079976,-34.34585309151339,0.0,-34.34585309151339
612,P0,MJ1,2018-04-02,29,879.6620184060042,911.1508997383515,876.6184542157098,911.1508997383515,876.6184542157098,-34.53244552264175,0.0,-34.53244552264175
612,P0,MJ1,2018-04-03,30,880.2616160443692,911.5256185924528,876.7891117008755,911.5256185924528,876.7891117008755,-34.73650689157728,0.0,-34.73650689157728
612,P0,MJ1,2018-04-04,31,880.8552169253767,911.8945909030033,876.9444612099794,911.8945909030033,876.9444612099794,-34.95012969302388,0.0,-34.95012969302388
612,P0,MJ1,2018-04-05,32,881.4432450593077,912.2675349233659,877.1461921301054,912.2675349233659,877.1461921301054,-35.12134279326051,0.0,-35.12134279326051
612,P0,MJ1,2018-04-06,33,882.026124456444,912.6435901163563,877.365704873267,912.6435901163563,877.365704873267,-35.27788524308937,0.0,-35.27788524308937
612,P0,MJ1,2018-04-07,34,882.6042791270671,913.0228725978443,877.5982326434678,913.0228725978443,877.5982326434678,-35.42463995437652,0.0,-35.42463995437652
612,P0,MJ1,2018-04-08,35,883.1781330814586,913.4144687121515,877.907372622187,913.4144687121515,877.907372622187,-35.50709608996442,0.0,-35.50709608996442
612,P0,MJ1,2018-04-09,36,883.7481103298998,913.8153105436545,878.2525554805843,913.8153105436545,878.2525554805843,-35.5627550630702,0.0,-35.5627550630702
612,P0,MJ1,2018-04-10,37,884.3146348826723,914.2084387598819,878.4885673151882,914.2084387598819,878.4885673151882,-35.719871444693695,0.0,-35.719871444693695
612,P0,MJ1,2018-04-11,38,884.8781307500577,914.5948607942257,878.6825607989168,914.5948607942257,878.6825607989168,-35.9122999953089,0.0,-35.9122999953089
612,P0,MJ1,2018-04-12,39,885.4390219423375,914.975190004404,878.8558564889015,914.975190004404,878.8558564889015,-36.11933351550249,0.0,-36.11933351550249
612,P0,MJ1,2018-04-13,40,885.9977324697932,915.3497233104688,879.0141634047266,915.3497233104688,879.0141634047266,-36.33555990574223,0.0,-36.33555990574223
612,P0,MJ1,2018-04-14,41,886.5546863427062,915.7186254657331,879.1596624417638,915.7186254657331,879.1596624417638,-36.55896302396934,0.0,-36.55896302396934
612,P0,MJ1,2018-04-15,42,887.1103075713582,916.0864421616466,879.3216371440003,916.0864421616466,879.3216371440003,-36.76480501764627,0.0,-36.76480501764627
612,P0,MJ1,2018-04-16,43,887.6650201660307,916.4613767253802,879.5414732720919,916.4613767253802,879.5414732720919,-36.91990345328827,0.0,-36.91990345328827
612,P0,MJ1,2018-04-17,44,888.219248137005,916.8478879895425,879.8290055908965,916.8478879895425,879.8290055908965,-37.01888239864604,0.0,-37.01888239864604
612,P0,MJ1,2018-04-18,45,888.773415494563,917.2451179581036,880.1649127094419,917.2451179581036,880.1649127094419,-37.08020524866174,0.0,-37.08020524866174
612,P0,MJ1,2018-04-19,46,889.3279462489858,917.6518733970051,880.5419490677883,917.6518733970051,880.5419490677883,-37.109924329216824,0.0,-37.109924329216824
612,P0,MJ1,2018-04-20,47,889.8832644105551,918.0672388084508,880.9633632557424,918.0672388084508,880.9633632557424,-37.10387555270847,0.0,-37.10387555270847
612,P0,MJ1,2018-04-21,48,890.4397939895524,918.4738312740064,881.2304007735281,918.4738312740064,881.2304007735281,-37.243430500478325,0.0,-37.243430500478325
612,P0,MJ1,2018-04-22,49,890.9979589962593,918.8731206554795,881.4421261934117,918.8731206554795,881.4421261934117,-37.430994462067815,0.0,-37.430994462067815
612,P0,MJ1,2018-04-23,50,891.5581834409571,919.2659794324113,881.6295679671479,919.2659794324113,881.6295679671479,-37.63641146526345,0.0,-37.63641146526345
612,P0,MJ1,2018-04-24,51,892.1208913339276,919.6528039639392,881.8005223260213,919.6528039639392,881.8005223260213,-37.85228163791783,0.0,-37.85228163791783
612,P0,MJ1,2018-04-25,52,892.6865066854523,920.0337924201223,881.9575903989112,920.0337924201223,881.9575903989112,-38.07620202121109,0.0,-38.07620202121109
612,P0,MJ1,2018-04-26,53,893.2554535058123,920.4174829347826,882.1648196610065,920.4174829347826,882.1648196610065,-38.25266327377608,0.0,-38.25266327377608
612,P0,MJ1,2018-04-27,54,893.8281558052896,920.8037662533382,882.3958272297959,920.8037662533382,882.3958272297959,-38.40793902354221,0.0,-38.40793902354221
612,P0,MJ1,2018-04-28,55,894.4050375941655,921.1926000047913,882.6419233245609,921.1926000047913,882.6419233245609,-38.55067668023037,0.0,-38.55067668023037
612,P0,MJ1,2018-04-29,56,894.9865228827215,921.5872630720305,882.9276332954962,921.5872630720305,882.9276332954962,-38.6596297765343,0.0,-38.6596297765343
612,P0,MJ1,2018-04-30,57,895.5730356812392,922.0210689332538,883.6863736310629,922.0210689332538,883.6863736310629,-38.33469530219088,0.0,-38.33469530219088
612,P0,MJ1,2018-05-01,58,896.165,922.4691839846795,884.7816111900726,922.4691839846795,884.7816111900726,-37.68757279460692,0.0,-37.68757279460692
612,P0,MJ1,2018-05-02,59,896.762629743951,922.8987871008709,885.1655371854098,922.8987871008709,885.1655371854098,-37.7332499154611,0.0,-37.7332499154611
612,P0,MJ1,2018-05-03,60,897.3652983967017,923.3162332351077,885.3463874897249,923.3162332351077,885.3463874897249,-37.96984574538283,0.0,-37.96984574538283
612,P0,MJ1,2018-05-04,61,897.972169336527,923.7254517225299,885.4816097813689,923.7254517225299,885.4816097813689,-38.24384194116101,0.0,-38.24384194116101
612,P0,MJ1,2018-05-05,62,898.5824059417016,924.1280363428498,886.0780449510482,924.1280363428498,886.0780449510482,-38.04999139180154,0.0,-38.04999139180154
612,P0,MJ1,2018-05-06,63,899.1951715905005,924.5276020107491,886.3148618187375,924.5276020107491,886.3148618187375,-38.21274019201155,0.0,-38.21274019201155
612,P0,MJ1,2018-05-07,64,899.8096296611986,924.9210743061024,886.4528684088655,924.9210743061024,886.4528684088655,-38.468205897236885,0.0,-38.468205897236885
612,P0,MJ1,2018-05-08,65,900.424943532071,925.3086891697965,886.5694130321025,925.3086891697965,886.5694130321025,-38.73927613769399,0.0,-38.73927613769399
612,P0,MJ1,2018-05-09,66,901.0402765813924,925.6906105885818,886.677659971966,925.6906105885818,886.677659971966,-39.01295061661574,0.0,-39.01295061661574
612,P0,MJ1,2018-05-10,67,901.6547921874376,926.0697351408473,886.8533731893576,926.0697351408473,886.8533731893576,-39.216361951489716,0.0,-39.216361951489716
612,P0,MJ1,2018-05-11,68,902.2676537284814,926.4461107161553,888.057059347314,926.4461107161553,888.057059347314,-38.389051368841365,0.0,-38.389051368841365
612,P0,MJ1,2018-05-12,69,902.8780245827992,926.8599735983098,890.1232753966706,926.8599735983098,890.1232753966706,-36.73669820163923,0.0,-36.73669820163923
612,P0,MJ1,2018-05-13,70,903.4850681286658,927.2910740200911,892.3229122820256,927.2910740200911,892.3229122820256,-34.96816173806542,0.0,-34.96816173806542
612,P0,MJ1,2018-05-14,71,904.087947744356,927.7270401121926,894.4829651957124,927.7270401121926,894.4829651957124,-33.24407491648026,0.0,-33.24407491648026
612,P0,MJ1,2018-05-15,72,904.6858268081444,928.1636797198717,896.5671853475576,928.1636797198717,896.5671853475576,-31.596494372314055,0.0,-31.596494372314055
612,P0,MJ1,2018-05-16,73,905.2778686983064,928.5998289999363,898.8299566939174,928.5998289999363,898.8299566939174,-29.769872306018897,0.0,-29.769872306018897
612,P0,MJ1,2018-05-17,74,905.8632367931166,929.0369983799006,901.306442296759,929.0369983799006,901.306442296759,-27.730556083141664,0.0,-27.730556083141664
612,P0,MJ1,2018-05-18,75,906.44109447085,929.474010270465,903.8003473074347,929.474010270465,903.8003473074347,-25.673662963030324,0.0,-25.673662963030324
612,P0,MJ1,2018-05-19,76,907.0106051097814,929.9103997314512,905.9346075465883,929.9103997314512,905.9346075465883,-23.97579218486294,0.0,-23.97579218486294
612,P0,MJ1,2018-05-20,77,907.570932088186,930.3466735933415,906.8496532599459,930.3466735933415,906.8496532599459,-23.497020333395653,0.0,-23.497020333395653
612,P0,MJ1,2018-05-21,78,908.1212387843384,930.7838116163948,907.6325522726019,930.7838116163948,907.6325522726019,-23.151259343792958,0.0,-23.151259343792958
612,P0,MJ1,2018-05-22,79,908.6606885765136,931.2207361314622,909.2665414390083,931.2207361314622,909.2665414390083,-21.95419469245394,0.0,-21.95419469245394
612,P0,MJ1,2018-05-23,80,909.1884448429864,931.6570856267527,910.0539567792628,931.6570856267527,910.0539567792628,-21.603128847489984,0.0,-21.603128847489984
612,P0,MJ1,2018-05-24,81,909.703670962032,932.0928646541054,910.6800226141603,932.0928646541054,910.6800226141603,-21.412842039945076,0.0,-21.412842039945076
612,P0,MJ1,2018-05-25,82,910.2055303119251,932.5304298272085,911.3409207574946,932.5304298272085,911.3409207574946,-21.18950906971395,0.0,-21.18950906971395
612,P0,MJ1,2018-05-26,83,910.6931862709406,932.9684596729638,912.0042550553395,932.9684596729638,912.0042550553395,-20.96420461762432,0.0,-20.96420461762432
612,P0,MJ1,2018-05-27,84,911.1658022173536,933.4061106047993,912.6434953724706,933.4061106047993,912.6434953724706,-20.7626152323287,0.0,-20.7626152323287
612,P0,MJ1,2018-05-28,85,911.6225415294388,933.8431269769909,913.701371555291,933.8431269769909,913.701371555291,-20.14175542169994,0.0,-20.14175542169994
612,P0,MJ1,2018-05-29,86,912.062567585471,934.2795476125839,915.8582489444027,934.2795476125839,915.8582489444027,-18.42129866818118,0.0,-18.42129866818118
612,P0,MJ1,2018-05-30,87,912.4850437637252,934.7156991156803,918.2936096374768,934.7156991156803,918.2936096374768,-16.422089478203475,0.0,-16.422089478203475
612,P0,MJ1,2018-05-31,88,912.8891334424768,935.1523231605915,920.394316821476,935.1523231605915,920.394316821476,-14.758006339115582,0.0,-14.758006339115582
612,P0,MJ1,2018-06-01,89,913.274,935.6033121913853,921.84353826357,935.6033121913853,921.84353826357,-13.759773927815218,0.0,-13.759773927815218
612,P0,MJ1,2018-06-02,90,913.6390824466096,936.0908895604124,923.5928407434523,936.0908895604124,923.5928407434523,-12.498048816960136,0.0,-12.498048816960136
612,P0,MJ1,2018-06-03,91,913.9849223207784,936.6274993283008,925.4198008880619,936.6274993283008,925.4198008880619,-11.207698440238914,0.0,-11.207698440238914
612,P0,MJ1,2018-06-04,92,914.3123367930184,937.6063872961502,927.7034517031645,937.6063872961502,927.7034517031645,-9.902935592985614,0.0,-9.902935592985614
612,P0,MJ1,2018-06-05,93,914.6221430338428,939.2207189186806,929.1238847894931,939.2207189186806,929.1238847894931,-10.096834129187528,0.0,-10.096834129187528
612,P0,MJ1,2018-06-06,94,914.9151582137628,941.3313013946357,930.1710274361844,941.3313013946357,930.1710274361844,-11.160273958451285,0.0,-11.160273958451285
612,P0,MJ1,2018-06-07,95,915.1921995032916,943.8077725854862,931.203289237852,943.8077725854862,931.203289237852,-12.604483347634186,0.0,-12.604483347634186
612,P0,MJ1,2018-06-08,96,915.4540840729414,946.5626438707072,932.2419971425988,946.5626438707072,932.2419971425988,-14.320646728108386,0.0,-14.320646728108386
612,P0,MJ1,2018-06-09,97,915.7016290932244,949.4076842011193,932.9767202106716,949.4076842011193,932.9767202106716,-16.430963990447708,0.0,-16.430963990447708
612,P0,MJ1,2018-06-10,98,915.935651734653,952.044147318993,933.2197264531897,952.044147318993,933.2197264531897,-18.824420865803404,0.0,-18.824420865803404
612,P0,MJ1,2018-06-11,99,916.1569691677396,954.2403078000841,933.3776315492403,954.2403078000841,933.3776315492403,-20.862676250843833,0.0,-20.862676250843833
612,P0,MJ1,2018-06-12,100,916.3663985629964,955.704669606,933.5035415863135,955.704669606,933.5035415863135,-22.201128019686507,0.0,-22.201128019686507
612,P0,MJ1,2018-06-13,101,916.564757090936,956.6395332362739,933.6429685043156,956.6395332362739,933.6429685043156,-22.9965647319583,0.0,-22.9965647319583
