case,date,station,displacement,dt_days,displacement_valid,time_status,velocity,velocity_status,delta_v,delta_v_status,acceleration,acceleration_status
ootang,2017-04-18,MJ3,996.4236710664264,1.0,True,valid,0.3825955541764188,valid,0.01629863110520091,valid,0.01629863110520091,valid
ootang,2017-04-19,MJ3,996.8240145073096,1.0,True,valid,0.4003434408831481,valid,0.017747886706729332,valid,0.017747886706729332,valid
ootang,2017-04-20,MJ3,997.2435550905008,1.0,True,valid,0.4195405831911785,valid,0.01919714230803038,valid,0.01919714230803038,valid
ootang,2017-04-21,MJ3,997.6837420716022,1.0,True,valid,0.4401869811014194,valid,0.02064639791024092,valid,0.02064639791024092,valid
ootang,2017-04-22,MJ3,998.1460247062148,1.0,True,valid,0.4622826346126203,valid,0.022095653511200908,valid,0.022095653511200908,valid
ootang,2017-04-23,MJ3,998.6318522499404,1.0,True,valid,0.485827543725577,valid,0.023544909112956702,valid,0.023544909112956702,valid
ootang,2017-04-24,MJ3,999.1426739583806,1.0,True,valid,0.5108217084401758,valid,0.02499416471459881,valid,0.02499416471459881,valid
ootang,2017-04-25,MJ3,999.6799390871367,1.0,True,valid,0.5372651287561894,valid,0.026443420316013544,valid,0.026443420316013544,valid
ootang,2017-04-26,MJ3,1000.245096891811,1.0,True,valid,0.5651578046742998,valid,0.0278926759181104,valid,0.0278926759181104,valid
ootang,2017-04-27,MJ3,1000.839596628004,1.0,True,valid,0.5944997361929154,valid,0.029341931518615638,valid,0.029341931518615638,valid
ootang,2017-04-28,MJ3,1001.464887551318,1.0,True,valid,0.6252909233140826,valid,0.03079118712116724,valid,0.03079118712116724,valid
ootang,2017-04-29,MJ3,1002.122418917354,1.0,True,valid,0.6575313660359825,valid,0.032240442721899853,valid,0.032240442721899853,valid
ootang,2017-04-30,MJ3,1002.813639981714,1.0,True,valid,0.6912210643599792,valid,0.03368969832399671,valid,0.03368969832399671,valid
ootang,2017-05-01,MJ3,1003.54,1.0,True,valid,0.7263600182859591,valid,0.03513895392597988,valid,0.03513895392597988,valid
ootang,2017-05-02,MJ3,1004.30247079435,1.0,True,valid,0.7624707943500653,valid,0.036110776064106176,valid,0.036110776064106176,valid
ootang,2017-05-03,MJ3,1005.100114453055,1.0,True,valid,0.797643658704942,valid,0.035172864354876765,valid,0.035172864354876765,valid
ootang,2017-05-04,MJ3,1005.931515630942,1.0,True,valid,0.8314011778870736,valid,0.033757519182131546,valid,0.033757519182131546,valid
ootang,2017-05-05,MJ3,1006.795258982839,1.0,True,valid,0.8637433518969146,valid,0.032342174009841074,valid,0.032342174009841074,valid
ootang,2017-05-06,MJ3,1007.689929163574,1.0,True,valid,0.8946701807350337,valid,0.030926828838119036,valid,0.030926828838119036,valid
ootang,2017-05-07,MJ3,1008.614110827974,1.0,True,valid,0.9241816643999528,valid,0.02951148366491907,valid,0.02951148366491907,valid
ootang,2017-05-08,MJ3,1009.566388630867,1.0,True,valid,0.9522778028930361,valid,0.028096138493083345,valid,0.028096138493083345,valid
ootang,2017-05-09,MJ3,1010.54534722708,1.0,True,valid,0.9789585962130332,valid,0.026680793319997065,valid,0.026680793319997065,valid
ootang,2017-05-10,MJ3,1011.549571271441,1.0,True,valid,1.0042240443609671,valid,0.025265448147933967,valid,0.025265448147933967,valid
ootang,2017-05-11,MJ3,1012.577645418779,1.0,True,valid,1.0280741473379749,valid,0.023850102977007737,valid,0.023850102977007737,valid
ootang,2017-05-12,MJ3,1013.628154323919,1.0,True,valid,1.0505089051400773,valid,0.022434757802102467,valid,0.022434757802102467,valid
ootang,2017-05-13,MJ3,1014.699682641691,1.0,True,valid,1.0715283177719357,valid,0.02101941263185836,valid,0.02101941263185836,valid
ootang,2017-05-14,MJ3,1015.790815026921,1.0,True,valid,1.0911323852300256,valid,0.019604067458089958,valid,0.019604067458089958,valid
ootang,2017-05-15,MJ3,1016.900136134438,1.0,True,valid,1.109321107516962,valid,0.018188722286936354,valid,0.018188722286936354,valid
ootang,2017-05-16,MJ3,1018.026230619068,1.0,True,valid,1.1260944846300163,valid,0.016773377113054266,valid,0.016773377113054266,valid
ootang,2017-05-17,MJ3,1019.16768313564,1.0,True,valid,1.1414525165720306,valid,0.01535803194201435,valid,0.01535803194201435,valid
ootang,2017-05-18,MJ3,1020.323078338981,1.0,True,valid,1.1553952033409587,valid,0.01394268676892807,valid,0.01394268676892807,valid
ootang,2017-05-19,MJ3,1021.491000883919,1.0,True,valid,1.167922544938051,valid,0.012527341597092345,valid,0.012527341597092345,valid
ootang,2017-05-20,MJ3,1022.670035425282,1.0,True,valid,1.1790345413629666,valid,0.01111199642491556,valid,0.01111199642491556,valid
ootang,2017-05-21,MJ3,1023.858766617896,1.0,True,valid,1.188731192614,valid,0.009696651251033472,valid,0.009696651251033472,valid
ootang,2017-05-22,MJ3,1025.05577911659,1.0,True,valid,1.1970124986939936,valid,0.008281306079993556,valid,0.008281306079993556,valid
ootang,2017-05-23,MJ3,1026.259657576192,1.0,True,valid,1.2038784596020378,valid,0.006865960908044144,valid,0.006865960908044144,valid
ootang,2017-05-24,MJ3,1027.468986651529,1.0,True,valid,1.209329075336882,valid,0.0054506157348441775,valid,0.0054506157348441775,valid
ootang,2017-05-25,MJ3,1028.682350997428,1.0,True,valid,1.2133643458992083,valid,0.004035270562326332,valid,0.004035270562326332,valid
ootang,2017-05-26,MJ3,1029.898335268718,1.0,True,valid,1.2159842712899263,valid,0.002619925390717981,valid,0.002619925390717981,valid
ootang,2017-05-27,MJ3,1031.115524120225,1.0,True,valid,1.2171888515069895,valid,0.001204580217063267,valid,0.001204580217063267,valid
ootang,2017-05-28,MJ3,1032.332502206779,1.0,True,valid,1.216978086554036,valid,-0.0002107649529534683,valid,-0.0002107649529534683,valid
ootang,2017-05-29,MJ3,1033.547854183205,1.0,True,valid,1.2153519764258363,valid,-0.001626110128199798,valid,-0.001626110128199798,valid
ootang,2017-05-30,MJ3,1034.760164704332,1.0,True,valid,1.212310521127165,valid,-0.0030414552986712806,valid,-0.0030414552986712806,valid
ootang,2017-05-31,MJ3,1035.968018424988,1.0,True,valid,1.2078537206559758,valid,-0.004456800471189126,valid,-0.004456800471189126,valid
ootang,2017-06-01,MJ3,1037.17,1.0,True,valid,1.2019815750120415,valid,-0.005872145643934346,valid,-0.005872145643934346,valid
ootang,2017-06-02,MJ3,1038.364965240215,1.0,True,valid,1.1949652402149695,valid,-0.007016334797071977,valid,-0.007016334797071977,valid
ootang,2017-06-03,MJ3,1039.552854580559,1.0,True,valid,1.1878893403438724,valid,-0.0070758998710971355,valid,-0.0070758998710971355,valid
ootang,2017-06-04,MJ3,1040.733879611977,1.0,True,valid,1.1810250314181303,valid,-0.00686430892574208,valid,-0.00686430892574208,valid
ootang,2017-06-05,MJ3,1041.908251925414,1.0,True,valid,1.1743723134370612,valid,-0.006652717981069145,valid,-0.006652717981069145,valid
ootang,2017-06-06,MJ3,1043.076183111816,1.0,True,valid,1.1679311864018018,valid,-0.006441127035259342,valid,-0.006441127035259342,valid
ootang,2017-06-07,MJ3,1044.237884762128,1.0,True,valid,1.161701650312125,valid,-0.0062295360896769125,valid,-0.0062295360896769125,valid
ootang,2017-06-08,MJ3,1045.393568467294,1.0,True,valid,1.155683705165984,valid,-0.006017945146140846,valid,-0.006017945146140846,valid
ootang,2017-06-09,MJ3,1046.543445818261,1.0,True,valid,1.1498773509670173,valid,-0.005806354198966801,valid,-0.005806354198966801,valid
ootang,2017-06-10,MJ3,1047.687728405972,1.0,True,valid,1.1442825877109044,valid,-0.005594763256112856,valid,-0.005594763256112856,valid
ootang,2017-06-11,MJ3,1048.826627821374,1.0,True,valid,1.1388994154019656,valid,-0.005383172308938811,valid,-0.005383172308938811,valid
ootang,2017-06-12,MJ3,1049.960355655412,1.0,True,valid,1.1337278340381545,valid,-0.0051715813638111285,valid,-0.0051715813638111285,valid
ootang,2017-06-13,MJ3,1051.089123499031,1.0,True,valid,1.1287678436190163,valid,-0.004959990419138194,valid,-0.004959990419138194,valid
ootang,2017-06-14,MJ3,1052.213142943175,1.0,True,valid,1.124019444143869,valid,-0.00474839947514738,valid,-0.00474839947514738,valid
ootang,2017-06-15,MJ3,1053.332625578791,1.0,True,valid,1.119482635616123,valid,-0.004536808527745961,valid,-0.004536808527745961,valid
ootang,2017-06-16,MJ3,1054.447782996823,1.0,True,valid,1.115157418031913,valid,-0.004325217584209895,valid,-0.004325217584209895,valid
ootang,2017-06-17,MJ3,1055.558826788217,1.0,True,valid,1.1110437913939677,valid,-0.0041136266379453446,valid,-0.0041136266379453446,valid
ootang,2017-06-18,MJ3,1056.665968543918,1.0,True,valid,1.10714175570115,valid,-0.0039020356928176625,valid,-0.0039020356928176625,valid
ootang,2017-06-19,MJ3,1057.76941985487,1.0,True,valid,1.1034513109518684,valid,-0.003690444749281596,valid,-0.003690444749281596,valid
ootang,2017-06-20,MJ3,1058.86939231202,1.0,True,valid,1.0999724571499883,valid,-0.0034788538018801773,valid,-0.0034788538018801773,valid
ootang,2017-06-21,MJ3,1059.966097506312,1.0,True,valid,1.096705194292099,valid,-0.0032672628578893637,valid,-0.0032672628578893637,valid
ootang,2017-06-22,MJ3,1061.059747028691,1.0,True,valid,1.0936495223788825,valid,-0.003055671913216429,valid,-0.003055671913216429,valid
ootang,2017-06-23,MJ3,1062.150552470103,1.0,True,valid,1.090805441412158,valid,-0.002844080966724505,valid,-0.002844080966724505,valid
ootang,2017-06-24,MJ3,1063.238725421493,1.0,True,valid,1.088172951389879,valid,-0.002632490022278944,valid,-0.002632490022278944,valid
ootang,2017-06-25,MJ3,1064.324477473806,1.0,True,valid,1.0857520523129551,valid,-0.002420899076923888,valid,-0.002420899076923888,valid
ootang,2017-06-26,MJ3,1065.408020217988,1.0,True,valid,1.0835427441820684,valid,-0.0022093081308867113,valid,-0.0022093081308867113,valid
ootang,2017-06-27,MJ3,1066.489565244982,1.0,True,valid,1.0815450269940357,valid,-0.001997717188032766,valid,-0.001997717188032766,valid
ootang,2017-06-28,MJ3,1067.569324145736,1.0,True,valid,1.079758900753859,valid,-0.0017861262401765998,valid,-0.0017861262401765998,valid
ootang,2017-06-29,MJ3,1068.647508511193,1.0,True,valid,1.0781843654572185,valid,-0.0015745352966405335,valid,-0.0015745352966405335,valid
ootang,2017-06-30,MJ3,1069.724329932299,1.0,True,valid,1.076821421105933,valid,-0.0013629443512854778,valid,-0.0013629443512854778,valid
ootang,2017-07-01,MJ3,1070.8,1.0,True,valid,1.0756700677009121,valid,-0.0011513534050209273,valid,-0.0011513534050209273,valid
ootang,2017-07-02,MJ3,1071.87468054275,1.0,True,valid,1.0746805427500021,valid,-0.0009895249509099813,valid,-0.0009895249509099813,valid
ootang,2017-07-03,MJ3,1072.948334339044,1.0,True,valid,1.0736537962941384,valid,-0.0010267464558637585,valid,-0.0010267464558637585,valid
ootang,2017-07-04,MJ3,1074.020874404888,1.0,True,valid,1.0725400658438957,valid,-0.001113730450242656,valid,-0.001113730450242656,valid
ootang,2017-07-05,MJ3,1075.092213756287,1.0,True,valid,1.0713393513990468,valid,-0.001200714444848927,valid,-0.001200714444848927,valid
ootang,2017-07-06,MJ3,1076.162265409246,1.0,True,valid,1.0700516529589095,valid,-0.0012876984401373193,valid,-0.0012876984401373193,valid
ootang,2017-07-07,MJ3,1077.230942379771,1.0,True,valid,1.0686769705250754,valid,-0.0013746824338340957,valid,-0.0013746824338340957,valid
ootang,2017-07-08,MJ3,1078.298157683865,1.0,True,valid,1.0672153040939065,valid,-0.001461666431168851,valid,-0.001461666431168851,valid
ootang,2017-07-09,MJ3,1079.363824337535,1.0,True,valid,1.0656666536701778,valid,-0.001548650423728759,valid,-0.001548650423728759,valid
ootang,2017-07-10,MJ3,1080.427855356786,1.0,True,valid,1.0640310192509332,valid,-0.001635634419244525,valid,-0.001635634419244525,valid
ootang,2017-07-11,MJ3,1081.490163757623,1.0,True,valid,1.062308400836855,valid,-0.0017226184140781697,valid,-0.0017226184140781697,valid
ootang,2017-07-12,MJ3,1082.550662556051,1.0,True,valid,1.0604987984281706,valid,-0.0018096024086844409,valid,-0.0018096024086844409,valid
ootang,2017-07-13,MJ3,1083.609264768075,1.0,True,valid,1.0586022120239704,valid,-0.0018965864042002067,valid,-0.0018965864042002067,valid
ootang,2017-07-14,MJ3,1084.6658834097,1.0,True,valid,1.0566186416249366,valid,-0.0019835703990338516,valid,-0.0019835703990338516,valid
ootang,2017-07-15,MJ3,1085.720431496931,1.0,True,valid,1.054548087231069,valid,-0.0020705543938674964,valid,-0.0020705543938674964,valid
ootang,2017-07-16,MJ3,1086.772822045775,1.0,True,valid,1.0523905488439596,valid,-0.0021575383871095255,valid,-0.0021575383871095255,valid
ootang,2017-07-17,MJ3,1087.822968072235,1.0,True,valid,1.05014602645997,valid,-0.0022445223839895334,valid,-0.0022445223839895334,valid
ootang,2017-07-18,MJ3,1088.870782592317,1.0,True,valid,1.0478145200820563,valid,-0.0023315063779136835,valid,-0.0023315063779136835,valid
ootang,2017-07-19,MJ3,1089.916178622027,1.0,True,valid,1.0453960297099911,valid,-0.0024184903720652073,valid,-0.0024184903720652073,valid
ootang,2017-07-20,MJ3,1090.959069177368,1.0,True,valid,1.042890555341046,valid,-0.0025054743689452152,valid,-0.0025054743689452152,valid
ootang,2017-07-21,MJ3,1091.999367274348,1.0,True,valid,1.0402980969799955,valid,-0.002592458361050376,valid,-0.002592458361050376,valid
ootang,2017-07-22,MJ3,1093.036985928969,1.0,True,valid,1.0376186546209283,valid,-0.0026794423590672523,valid,-0.0026794423590672523,valid
ootang,2017-07-23,MJ3,1094.071838157239,1.0,True,valid,1.0348522282699832,valid,-0.0027664263509450393,valid,-0.0027664263509450393,valid
ootang,2017-07-24,MJ3,1095.103836975161,1.0,True,valid,1.0319988179219308,valid,-0.002853410348052421,valid,-0.002853410348052421,valid
ootang,2017-07-25,MJ3,1096.132895398742,1.0,True,valid,1.0290584235810911,valid,-0.0029403943408397026,valid,-0.0029403943408397026,valid
ootang,2017-07-26,MJ3,1097.158926443986,1.0,True,valid,1.0260310452440535,valid,-0.0030273783370375895,valid,-0.0030273783370375895,valid
ootang,2017-07-27,MJ3,1098.181843126898,1.0,True,valid,1.022916682911955,valid,-0.003114362332098608,valid,-0.003114362332098608,valid
ootang,2017-07-28,MJ3,1099.201558463484,1.0,True,valid,1.0197153365859322,valid,-0.003201346326022758,valid,-0.003201346326022758,valid
ootang,2017-07-29,MJ3,1100.217985469748,1.0,True,valid,1.0164270062641663,valid,-0.0032883303217658977,valid,-0.0032883303217658977,valid
ootang,2017-07-30,MJ3,1101.231037161697,1.0,True,valid,1.013051691948931,valid,-0.0033753143152353005,valid,-0.0033753143152353005,valid
ootang,2017-07-31,MJ3,1102.240626555335,1.0,True,valid,1.0095893936379525,valid,-0.00346229831097844,valid,-0.00346229831097844,valid
ootang,2017-08-01,MJ3,1103.246666666666,1.0,True,valid,1.0060401113310036,valid,-0.003549282306948953,valid,-0.003549282306948953,valid
ootang,2017-08-02,MJ3,1104.249187810611,1.0,True,valid,1.0025211439449322,valid,-0.003518967386071381,valid,-0.003518967386071381,valid
ootang,2017-08-03,MJ3,1105.248689497737,1.0,True,valid,0.999501687125985,valid,-0.0030194568189472193,valid,-0.0030194568189472193,valid
ootang,2017-08-04,MJ3,1106.245788537528,1.0,True,valid,0.99709903979101,valid,-0.002402647334974972,valid,-0.002402647334974972,valid
ootang,2017-08-05,MJ3,1107.241101739467,1.0,True,valid,0.9953132019390978,valid,-0.0017858378519122198,valid,-0.0017858378519122198,valid
ootang,2017-08-06,MJ3,1108.235245913035,1.0,True,valid,0.9941441735679746,valid,-0.0011690283711232041,valid,-0.0011690283711232041,valid
ootang,2017-08-07,MJ3,1109.228837867717,1.0,True,valid,0.9935919546819605,valid,-0.0005522188860140886,valid,-0.0005522188860140886,valid
ootang,2017-08-08,MJ3,1110.222494412994,1.0,True,valid,0.9936565452769628,valid,6.459059500230069e-05,valid,6.459059500230069e-05,valid
ootang,2017-08-09,MJ3,1111.21683235835,1.0,True,valid,0.9943379453561647,valid,0.0006814000792019215,valid,0.0006814000792019215,valid
ootang,2017-08-10,MJ3,1112.212468513266,1.0,True,valid,0.9956361549159283,valid,0.0012982095597635634,valid,0.0012982095597635634,valid
ootang,2017-08-11,MJ3,1113.210019687227,1.0,True,valid,0.9975511739610283,valid,0.0019150190451000526,valid,0.0019150190451000526,valid
ootang,2017-08-12,MJ3,1114.210102689713,1.0,True,valid,1.000083002486008,valid,0.0025318285249795736,valid,0.0025318285249795736,valid
ootang,2017-08-13,MJ3,1115.213334330209,1.0,True,valid,1.0032316404958692,valid,0.0031486380098613154,valid,0.0031486380098613154,valid
ootang,2017-08-14,MJ3,1116.220331418196,1.0,True,valid,1.0069970879872017,valid,0.003765447491332452,valid,0.003765447491332452,valid
ootang,2017-08-15,MJ3,1117.231710763158,1.0,True,valid,1.0113793449618242,valid,0.004382256974622578,valid,0.004382256974622578,valid
ootang,2017-08-16,MJ3,1118.248089174577,1.0,True,valid,1.0163784114190548,valid,0.004999066457230583,valid,0.004999066457230583,valid
ootang,2017-08-17,MJ3,1119.270083461936,1.0,True,valid,1.0219942873591208,valid,0.005615875940065962,valid,0.005615875940065962,valid
ootang,2017-08-18,MJ3,1120.298310434717,1.0,True,valid,1.0282269727808853,valid,0.006232685421764472,valid,0.006232685421764472,valid
ootang,2017-08-19,MJ3,1121.333386902404,1.0,True,valid,1.0350764676870767,valid,0.006849494906191467,valid,0.006849494906191467,valid
ootang,2017-08-20,MJ3,1122.375929674478,1.0,True,valid,1.0425427720738298,valid,0.007466304386753109,valid,0.007466304386753109,valid
ootang,2017-08-21,MJ3,1123.426555560423,1.0,True,valid,1.05062588594501,valid,0.008083113871180103,valid,0.008083113871180103,valid
ootang,2017-08-22,MJ3,1124.485881369722,1.0,True,valid,1.0593258092990254,valid,0.008699923354015482,valid,0.008699923354015482,valid
ootang,2017-08-23,MJ3,1125.554523911856,1.0,True,valid,1.0686425421340573,valid,0.009316732835031871,valid,0.009316732835031871,valid
ootang,2017-08-24,MJ3,1126.63309999631,1.0,True,valid,1.078576084453971,valid,0.009933542319913613,valid,0.009933542319913613,valid
ootang,2017-08-25,MJ3,1127.722226432564,1.0,True,valid,1.0891264362539914,valid,0.010550351800020508,valid,0.010550351800020508,valid
ootang,2017-08-26,MJ3,1128.822520030103,1.0,True,valid,1.100293597539121,valid,0.011167161285129623,valid,0.011167161285129623,valid
ootang,2017-08-27,MJ3,1129.934597598409,1.0,True,valid,1.1120775683059492,valid,0.011783970766828133,valid,0.011783970766828133,valid
ootang,2017-08-28,MJ3,1131.059075946964,1.0,True,valid,1.1244783485549306,valid,0.012400780248981391,valid,0.012400780248981391,valid
ootang,2017-08-29,MJ3,1132.196571885251,1.0,True,valid,1.1374959382869747,valid,0.013017589732044144,valid,0.013017589732044144,valid
ootang,2017-08-30,MJ3,1133.347702222753,1.0,True,valid,1.1511303375020816,valid,0.013634399215106896,valid,0.013634399215106896,valid
ootang,2017-08-31,MJ3,1134.513083768953,1.0,True,valid,1.1653815462000239,valid,0.014251208697942275,valid,0.014251208697942275,valid
ootang,2017-09-01,MJ3,1135.693333333333,1.0,True,valid,1.180249564379892,valid,0.014868018179868159,valid,0.014868018179868159,valid
ootang,2017-09-02,MJ3,1136.888588694867,1.0,True,valid,1.1952553615340094,valid,0.015005797154117317,valid,0.015005797154117317,valid
ootang,2017-09-03,MJ3,1138.09707151049,1.0,True,valid,1.2084828156230287,valid,0.013227454089019375,valid,0.013227454089019375,valid
ootang,2017-09-04,MJ3,1139.316524406629,1.0,True,valid,1.219452896139046,valid,0.010970080516017333,valid,0.010970080516017333,valid
ootang,2017-09-05,MJ3,1140.544690009711,1.0,True,valid,1.2281656030820614,valid,0.008712706943015291,valid,0.008712706943015291,valid
ootang,2017-09-06,MJ3,1141.779310946162,1.0,True,valid,1.2346209364509377,valid,0.006455333368876381,valid,0.006455333368876381,valid
ootang,2017-09-07,MJ3,1143.018129842409,1.0,True,valid,1.2388188962470394,valid,0.0041979597961017134,valid,0.0041979597961017134,valid
ootang,2017-09-08,MJ3,1144.258889324878,1.0,True,valid,1.2407594824690023,valid,0.0019405862219628034,valid,0.0019405862219628034,valid
ootang,2017-09-09,MJ3,1145.499332019995,1.0,True,valid,1.2404426951170535,valid,-0.000316787351948733,valid,-0.000316787351948733,valid
ootang,2017-09-10,MJ3,1146.737200554188,1.0,True,valid,1.2378685341927849,valid,-0.0025741609242686536,valid,-0.0025741609242686536,valid
ootang,2017-09-11,MJ3,1147.970237553882,1.0,True,valid,1.23303699969415,valid,-0.004831534498634937,valid,-0.004831534498634937,valid
ootang,2017-09-12,MJ3,1149.196185645505,1.0,True,valid,1.2259480916229677,valid,-0.007088908071182232,valid,-0.007088908071182232,valid
ootang,2017-09-13,MJ3,1150.412787455483,1.0,True,valid,1.2166018099781013,valid,-0.009346281644866394,valid,-0.009346281644866394,valid
ootang,2017-09-14,MJ3,1151.617785610242,1.0,True,valid,1.2049981547588686,valid,-0.011603655219232678,valid,-0.011603655219232678,valid
ootang,2017-09-15,MJ3,1152.808922736209,1.0,True,valid,1.1911371259670887,valid,-0.013861028791779972,valid,-0.013861028791779972,valid
ootang,2017-09-16,MJ3,1153.98394145981,1.0,True,valid,1.1750187236009424,valid,-0.016118402366146256,valid,-0.016118402366146256,valid
ootang,2017-09-17,MJ3,1155.140584407472,1.0,True,valid,1.1566429476620215,valid,-0.018375775938920924,valid,-0.018375775938920924,valid
ootang,2017-09-18,MJ3,1156.276594205622,1.0,True,valid,1.1360097981498711,valid,-0.02063314951215034,valid,-0.02063314951215034,valid
ootang,2017-09-19,MJ3,1157.389713480686,1.0,True,valid,1.1131192750640366,valid,-0.022890523085834502,valid,-0.022890523085834502,valid
ootang,2017-09-20,MJ3,1158.47768485909,1.0,True,valid,1.0879713784040632,valid,-0.025147896659973412,valid,-0.025147896659973412,valid
ootang,2017-09-21,MJ3,1159.538250967261,1.0,True,valid,1.0605661081710878,valid,-0.027405270232975454,valid,-0.027405270232975454,valid
ootang,2017-09-22,MJ3,1160.569154431626,1.0,True,valid,1.030903464364883,valid,-0.02966264380620487,valid,-0.02966264380620487,valid
ootang,2017-09-23,MJ3,1161.568137878611,1.0,True,valid,0.9989834469849939,valid,-0.03192001737988903,valid,-0.03192001737988903,valid
ootang,2017-09-24,MJ3,1162.532943934643,1.0,True,valid,0.9648060560321028,valid,-0.034177390952891074,valid,-0.034177390952891074,valid
ootang,2017-09-25,MJ3,1163.461315226148,1.0,True,valid,0.9283712915048454,valid,-0.03643476452725736,valid,-0.03643476452725736,valid
ootang,2017-09-26,MJ3,1164.350994379553,1.0,True,valid,0.8896791534050408,valid,-0.03869213809980465,valid,-0.03869213809980465,valid
ootang,2017-09-27,MJ3,1165.199724021283,1.0,True,valid,0.8487296417299603,valid,-0.04094951167508043,valid,-0.04094951167508043,valid
ootang,2017-09-28,MJ3,1166.005246777767,1.0,True,valid,0.8055227564841516,valid,-0.043206885245808735,valid,-0.043206885245808735,valid
ootang,2017-09-29,MJ3,1166.76530527543,1.0,True,valid,0.7600584976628397,valid,-0.04546425882131189,valid,-0.04546425882131189,valid
ootang,2017-09-30,MJ3,1167.477642140698,1.0,True,valid,0.712336865268071,valid,-0.047721632394768676,valid,-0.047721632394768676,valid
ootang,2017-10-01,MJ3,1168.14,1.0,True,valid,0.6623578593021193,valid,-0.04997900596595173,valid,-0.04997900596595173,valid
ootang,2017-10-02,MJ3,1168.750856021183,1.0,True,valid,0.6108560211828262,valid,-0.0515018381192931,valid,-0.0515018381192931,valid
ootang,2017-10-03,MJ3,1169.311625537791,1.0,True,valid,0.5607695166081612,valid,-0.050086504574665014,valid,-0.050086504574665014,valid
ootang,2017-10-04,MJ3,1169.824458424789,1.0,True,valid,0.5128328869980123,valid,-0.047936629610148884,valid,-0.047936629610148884,valid
ootang,2017-10-05,MJ3,1170.291504557144,1.0,True,valid,0.4670461323548807,valid,-0.045786754643131644,valid,-0.045786754643131644,valid
ootang,2017-10-06,MJ3,1170.71491380982,1.0,True,valid,0.4234092526760378,valid,-0.04363687967884289,valid,-0.04363687967884289,valid
ootang,2017-10-07,MJ3,1171.096836057783,1.0,True,valid,0.3819222479630753,valid,-0.041487004712962516,valid,-0.041487004712962516,valid
ootang,2017-10-08,MJ3,1171.439421176,1.0,True,valid,0.34258511821690263,valid,-0.03933712974617265,valid,-0.03933712974617265,valid
ootang,2017-10-09,MJ3,1171.744819039435,1.0,True,valid,0.30539786343501873,valid,-0.037187254781883894,valid,-0.037187254781883894,valid
ootang,2017-10-10,MJ3,1172.015179523055,1.0,True,valid,0.2703604836199247,valid,-0.03503737981509403,valid,-0.03503737981509403,valid
ootang,2017-10-11,MJ3,1172.252652501826,1.0,True,valid,0.2374729787711658,valid,-0.03288750484875891,valid,-0.03288750484875891,valid
ootang,2017-10-12,MJ3,1172.459387850712,1.0,True,valid,0.20673534888578615,valid,-0.030737629885379647,valid,-0.030737629885379647,valid
ootang,2017-10-13,MJ3,1172.63753544468,1.0,True,valid,0.17814759396810587,valid,-0.028587754917680286,valid,-0.028587754917680286,valid
ootang,2017-10-14,MJ3,1172.789245158696,1.0,True,valid,0.15170971401607858,valid,-0.026437879952027288,valid,-0.026437879952027288,valid
ootang,2017-10-15,MJ3,1172.916666867725,1.0,True,valid,0.12742170902902217,valid,-0.02428800498705641,valid,-0.02428800498705641,valid
ootang,2017-10-16,MJ3,1173.021950446732,1.0,True,valid,0.10528357900693663,valid,-0.022138130022085534,valid,-0.022138130022085534,valid
ootang,2017-10-17,MJ3,1173.107245770684,1.0,True,valid,0.08529532395186834,valid,-0.019988255055068294,valid,-0.019988255055068294,valid
ootang,2017-10-18,MJ3,1173.174702714547,1.0,True,valid,0.06745694386313517,valid,-0.017838380088733174,valid,-0.017838380088733174,valid
ootang,2017-10-19,MJ3,1173.226471153285,1.0,True,valid,0.051768438738008626,valid,-0.01568850512512654,valid,-0.01568850512512654,valid
ootang,2017-10-20,MJ3,1173.264700961866,1.0,True,valid,0.038229808581036195,valid,-0.013538630156972431,valid,-0.013538630156972431,valid
ootang,2017-10-21,MJ3,1173.291542015253,1.0,True,valid,0.02684105338698828,valid,-0.011388755194047917,valid,-0.011388755194047917,valid
ootang,2017-10-22,MJ3,1173.309144188414,1.0,True,valid,0.017602173160867096,valid,-0.009238880226121182,valid,-0.009238880226121182,valid
ootang,2017-10-23,MJ3,1173.319657356314,1.0,True,valid,0.010513167900171538,valid,-0.007089005260695558,valid,-0.007089005260695558,valid
ootang,2017-10-24,MJ3,1173.325231393918,1.0,True,valid,0.00557403760399211,valid,-0.004939130296179428,valid,-0.004939130296179428,valid
ootang,2017-10-25,MJ3,1173.328016176192,1.0,True,valid,0.0027847822739204275,valid,-0.0027892553300716827,valid,-0.0027892553300716827,valid
ootang,2017-10-26,MJ3,1173.330161578102,1.0,True,valid,0.0021454019099564903,valid,-0.0006393803639639373,valid,-0.0006393803639639373,valid
ootang,2017-10-27,MJ3,1173.333817474614,1.0,True,valid,0.0036558965121002984,valid,0.0015104946021438082,valid,0.0015104946021438082,valid
ootang,2017-10-28,MJ3,1173.341133740694,1.0,True,valid,0.007316266079897105,valid,0.0036603695677968062,valid,0.0036603695677968062,valid
ootang,2017-10-29,MJ3,1173.354260251306,1.0,True,valid,0.013126510611982667,valid,0.005810244532085562,valid,0.005810244532085562,valid
ootang,2017-10-30,MJ3,1173.375346881417,1.0,True,valid,0.02108663011108547,valid,0.007960119499102802,valid,0.007960119499102802,valid
ootang,2017-10-31,MJ3,1173.406543505994,1.0,True,valid,0.031196624576978138,valid,0.010109994465892669,valid,0.010109994465892669,valid
