model,horizon,n_per_point,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse,pooled_rmse
C7_EMP_FULL,13,364,0.0751819810836,0.723214285714,0.240079083737,0.609811815494,0.826923076923,0.454813472403,0.995138262063,0.883241758242,0.599933186309,1.50722840547,0.0910702763343,0.174243989235,0.221475803691
C7_EMP_FULL,14,363,0.0895398392259,0.719008264463,0.290499861701,0.727223177627,0.823691460055,0.542785117513,1.18074888909,0.882231404959,0.718146517772,1.77170344442,0.108476679857,0.205433228616,0.259292554865
C7_EMP_FULL,15,362,0.105264036287,0.716160220994,0.346705344319,0.853600505876,0.82182320442,0.632827441485,1.37211664624,0.879143646409,0.844238766073,2.06360441268,0.127716003493,0.238942984611,0.299509089025
C7_EMP_FULL,16,361,0.122168190817,0.718144044321,0.408351201874,0.988860733045,0.820637119114,0.7366677417,1.58252028121,0.878808864266,0.983142161182,2.37666802987,0.148460825922,0.27449076209,0.341686745305
C7_EMP_FULL,17,360,0.140069450316,0.721527777778,0.475547134148,1.12662264548,0.815972222222,0.853968034613,1.80670891266,0.874305555556,1.13105040517,2.70855578096,0.170447008386,0.31169999158,0.385261446011
C7_EMP_FULL,18,359,0.158720090828,0.721448467967,0.5468317943,1.26812264445,0.815459610028,0.975112419674,2.03842378022,0.876740947075,1.28612298017,3.04169502468,0.193407475872,0.350113562753,0.429615265763
C7_EMP_FULL,19,358,0.177902487989,0.724860335196,0.623678603603,1.41049059575,0.81843575419,1.10036420223,2.27329077436,0.872206703911,1.44305288241,3.37647005007,0.217160813535,0.389339407961,0.474299679832
C7_EMP_FULL,20,357,0.197478600732,0.729691876751,0.704404775057,1.55534056748,0.820728291317,1.22754887113,2.50735188372,0.872549019608,1.59825600324,3.71386886907,0.241575345743,0.429034087249,0.519120172239
C7_EMP_FULL,21,356,0.217646287139,0.729634831461,0.789988164013,1.70146580708,0.817415730337,1.35951475225,2.73359957537,0.872893258427,1.75065606589,4.00447952728,0.266797276006,0.469387267387,0.564806120294
C7_EMP_FULL,22,355,0.239716284486,0.725352112676,0.887809951611,1.85503231737,0.820422535211,1.48657035994,2.95533722078,0.87676056338,1.88852776712,4.3113461363,0.29455525904,0.51226027689,0.613787014428
C7_EMP_FULL,23,354,0.263744511348,0.717514124294,0.99823472163,2.02071633514,0.822740112994,1.60432768409,3.14925911162,0.875,2.02911883691,4.6011922414,0.324961205689,0.558396655352,0.667419718295
C7_EMP_FULL,24,353,0.29024597247,0.71671388102,1.12095299825,2.21604883303,0.820821529745,1.71771523181,3.34973091186,0.871813031161,2.20054071647,4.91672012112,0.358931476403,0.609471236845,0.728410813619
C7_EMP_FULL,25,352,0.31958531136,0.716619318182,1.24392461502,2.42611060897,0.821732954545,1.83241360341,3.5864341458,0.866477272727,2.40808869288,5.27173205874,0.396487271384,0.667423494182,0.79982994399
C7_EMP_FULL,26,351,0.352016751548,0.718660968661,1.38825173668,2.68203167924,0.823361823362,1.95007639299,3.84348471998,0.866809116809,2.63961781729,5.66352793294,0.437289501465,0.733980894442,0.884551386119
C7_EMP_FULL,27,350,0.388232219158,0.717142857143,1.54347778582,2.97925756272,0.820714285714,2.11928352563,4.19553471707,0.864285714286,2.88861519143,6.18601404746,0.481907707445,0.81059515991,0.984874063208
C7_EMP_FULL,28,349,0.428980418955,0.715616045845,1.67577965266,3.26798802316,0.818051575931,2.35265536619,4.67454909609,0.859598853868,3.15766134974,6.94430797713,0.531513457028,0.898498405484,1.10241496162
C7_EMP_FULL,29,348,0.473889018023,0.713362068966,1.87073769193,3.647143686,0.816091954023,2.59118342352,5.21544412407,0.859195402299,3.47139024325,7.85401313803,0.586027286928,0.998179122026,1.23792576347
C7_EMP_FULL,30,347,0.523923206125,0.718299711816,2.09337974385,4.09021612071,0.815561959654,2.85083196415,5.86173703345,0.85734870317,3.80640195871,8.88413121105,0.646549429573,1.11051021417,1.39181469386
DRIFT1,1,376,0.00181889322907,0.788563829787,0.00859297134136,0.0127624177925,0.869015957447,0.0111105740828,0.0152524842029,0.903590425532,0.0126146308744,0.0169455114596,0.00244547963388,0.00321566365081,0.0032754302856
DRIFT1,2,375,0.00549260249079,0.786,0.0258683786727,0.0387313035866,0.868,0.0334728116212,0.0469045473046,0.9,0.0380178666247,0.0532281525911,0.00733180583856,0.00963944834022,0.0098192552552
DRIFT1,3,374,0.0110411014301,0.783422459893,0.0517520551991,0.0782294838144,0.866310160428,0.0669523688762,0.0957776453716,0.899732620321,0.076122552334,0.110904989481,0.0146478441978,0.0192549712001,0.0196152287871
