fit_days,strategy,lead,target,station,candidate_origin,candidate_target,distance,past_distance_min,past_distance_median,past_distance_max,query_demand_mm,probe_correction_mm,norm_correction_mm,nonzero_pair,same_direction
432,IN,80,512,ATU1,342,422,1.3504709540793474,1.0704933935508911,1.0704933935508911,1.0704933935508911,51.473264916145126,0.48156222131947857,-6.79557658478916,True,True
432,IN,80,512,ATU5,342,422,1.3504709540793474,1.0704933935508911,1.0704933935508911,1.0704933935508911,146.7558096878701,-3.7773858985131596,-7.9183944132286115,True,False
432,IN,80,512,MJ3,342,422,1.3504709540793474,1.0704933935508911,1.0704933935508911,1.0704933935508911,-8.969988992959088,-3.4464656596680925,-9.89578895966497,True,True
432,IN,80,512,MJ1,342,422,1.3504709540793474,1.0704933935508911,1.0704933935508911,1.0704933935508911,-16.951261522672894,-0.24700639427885562,-9.828107157712225,True,True
432,IN,81,513,ATU1,252,333,1.381513911114541,1.1008037075214483,1.1008037075214483,1.1008037075214483,52.09013047422525,9.157691116045683,-6.72944257831216,True,True
432,IN,81,513,ATU5,252,333,1.381513911114541,1.1008037075214483,1.1008037075214483,1.1008037075214483,148.02321027548032,7.224755283853398,-8.000523754812946,True,True
432,IN,81,513,MJ3,252,333,1.381513911114541,1.1008037075214483,1.1008037075214483,1.1008037075214483,-9.12929659722272,11.440105106763667,-9.923896903821742,True,False
432,IN,81,513,MJ1,252,333,1.381513911114541,1.1008037075214483,1.1008037075214483,1.1008037075214483,-17.151058075386686,16.280476698088364,-9.965468751755111,True,False
432,IN,82,514,ATU1,252,334,1.3702853084438267,1.1400130399720436,1.1400130399720436,1.1400130399720436,52.695812992077435,9.937286213020897,-6.668275172093615,True,True
432,IN,82,514,ATU5,252,334,1.3702853084438267,1.1400130399720436,1.1400130399720436,1.1400130399720436,149.25507167956113,7.3909189181849655,-8.082120517236206,True,True
432,IN,82,514,MJ3,252,334,1.3702853084438267,1.1400130399720436,1.1400130399720436,1.1400130399720436,-9.283488556660132,11.25079940615342,-9.94686466776443,True,False
432,IN,82,514,MJ1,252,334,1.3702853084438267,1.1400130399720436,1.1400130399720436,1.1400130399720436,-17.346878050724513,16.36581991081846,-10.088072419782634,True,False
432,IN,83,515,ATU1,252,335,1.38980518509251,1.2647991500271853,1.2647991500271853,1.2647991500271853,53.28484135689263,10.738886773188085,-6.603011383815783,True,True
432,IN,83,515,ATU5,252,335,1.38980518509251,1.2647991500271853,1.2647991500271853,1.2647991500271853,150.44574280351884,7.560229122791711,-8.150144005902007,True,True
432,IN,83,515,MJ3,252,335,1.38980518509251,1.2647991500271853,1.2647991500271853,1.2647991500271853,-9.433259958883582,10.843759767833944,-9.960830091122261,True,False
432,IN,83,515,MJ1,252,335,1.38980518509251,1.2647991500271853,1.2647991500271853,1.2647991500271853,-17.539139269402767,16.051469141756456,-10.200258532397356,True,False
432,IN,84,516,ATU1,252,336,1.3852181996456463,1.4202837177145473,1.4202837177145473,1.4202837177145473,53.85169785585839,11.563144521691584,-6.547173842006714,True,True
432,IN,84,516,ATU5,252,336,1.3852181996456463,1.4202837177145473,1.4202837177145473,1.4202837177145473,151.58959440760225,7.658175636338811,-8.197402058970738,True,True
432,IN,84,516,MJ3,252,336,1.3852181996456463,1.4202837177145473,1.4202837177145473,1.4202837177145473,-9.579304199728313,10.11801968158261,-9.968187067020608,True,False
432,IN,84,516,MJ1,252,336,1.3852181996456463,1.4202837177145473,1.4202837177145473,1.4202837177145473,-17.728258354043305,15.074336598202876,-10.310996671586395,True,False
432,IN,85,517,ATU1,252,337,1.3840316836897537,1.5005593440252125,1.5005593440252125,1.5005593440252125,54.3908278999416,12.410400517566572,-6.495532168191573,True,True
432,IN,85,517,ATU5,252,337,1.3840316836897537,1.5005593440252125,1.5005593440252125,1.5005593440252125,152.68101626946623,7.602181199485983,-8.244765328943231,True,True
432,IN,85,517,MJ3,252,337,1.3840316836897537,1.5005593440252125,1.5005593440252125,1.5005593440252125,-9.722313004177295,9.221972220404723,-9.971272778671391,True,False
432,IN,85,517,MJ1,252,337,1.3840316836897537,1.5005593440252125,1.5005593440252125,1.5005593440252125,-17.91465070017273,13.694951431144773,-10.420079646974614,True,False
432,IN,86,518,ATU1,252,338,1.3817225447998902,1.5562899776179218,1.5562899776179218,1.5562899776179218,54.89665030876387,13.280887692246026,-6.442692507326512,True,True
432,IN,86,518,ATU5,252,338,1.3817225447998902,1.5562899776179218,1.5562899776179218,1.5562899776179218,153.7144147764023,7.394312490393972,-8.305988486365322,True,True
432,IN,86,518,MJ3,252,338,1.3817225447998902,1.5562899776179218,1.5562899776179218,1.5562899776179218,-9.862976447726851,8.282723968412483,-9.973780054222743,True,False
432,IN,86,518,MJ1,252,338,1.3817225447998902,1.5562899776179218,1.5562899776179218,1.5562899776179218,-18.098730452632026,12.202783063709148,-10.526730560448982,True,False
432,IN,87,519,ATU1,252,339,1.397149652343641,1.5814213784853726,1.5814213784853726,1.5814213784853726,55.36475416152615,13.562279575580064,-6.412078287451379,True,True
432,IN,87,519,ATU5,252,339,1.397149652343641,1.5814213784853726,1.5814213784853726,1.5814213784853726,154.68548086113725,6.662806085483155,-8.347695334015839,True,True
432,IN,87,519,MJ3,252,339,1.397149652343641,1.5814213784853726,1.5814213784853726,1.5814213784853726,-10.001872160547691,7.410343104175581,-9.966472525445624,True,False
432,IN,87,519,MJ1,252,339,1.397149652343641,1.5814213784853726,1.5814213784853726,1.5814213784853726,-18.280830332825985,11.18235443979961,-10.6217989783554,True,False
432,IN,88,520,ATU1,252,340,1.407326067853288,1.598441892462056,1.598441892462056,1.598441892462056,55.795469343609966,14.1024092263267,-6.383545490717154,True,True
432,IN,88,520,ATU5,252,340,1.407326067853288,1.598441892462056,1.598441892462056,1.598441892462056,155.59499821087894,5.72451116040348,-8.395127443604224,True,True
432,IN,88,520,MJ3,252,340,1.407326067853288,1.598441892462056,1.598441892462056,1.598441892462056,-10.139132896476895,6.709702143917866,-9.961841972637558,True,False
432,IN,88,520,MJ1,252,340,1.407326067853288,1.598441892462056,1.598441892462056,1.598441892462056,-18.460961161050932,10.7522028580388,-10.715255771825014,True,False
432,IN,89,521,ATU1,252,341,1.4171520809776936,1.611502510130682,1.611502510130682,1.611502510130682,56.19030947423596,14.83322907736897,-6.354358698187525,True,True
432,IN,89,521,ATU5,252,341,1.4171520809776936,1.611502510130682,1.611502510130682,1.611502510130682,156.44503176244314,5.076518627339624,-8.458401512983585,True,True
432,IN,89,521,MJ3,252,341,1.4171520809776936,1.611502510130682,1.611502510130682,1.611502510130682,-10.274779010128213,6.081118386573735,-9.957894645271153,True,False
432,IN,89,521,MJ1,252,341,1.4171520809776936,1.611502510130682,1.611502510130682,1.611502510130682,-18.63905231611909,10.533699126090141,-10.814331568975604,True,False
432,IN,90,522,ATU1,252,342,1.426089054336919,,,,56.550788694352775,15.67204343544742,-6.324980296112017,True,True
432,IN,90,522,ATU5,252,342,1.426089054336919,,,,157.23765638246414,4.8232037272207435,-8.522483441541226,True,True
432,IN,90,522,MJ3,252,342,1.426089054336919,,,,-10.408829298563887,5.490237767796771,-9.939966056263074,True,False
432,IN,90,522,MJ1,252,342,1.426089054336919,,,,-18.815031888629164,10.396292791851693,-10.90596820674341,True,False
432,IN,91,523,ATU1,252,343,1.431407480024633,,,,56.87842490100627,16.57224981057915,-6.302775268158655,True,True
432,IN,91,523,ATU5,252,343,1.431407480024633,,,,157.97495570919892,4.826241669693957,-8.573438257770533,True,True
432,IN,91,523,MJ3,252,343,1.431407480024633,,,,-10.54130102533145,4.894583436451285,-9.905635575521273,True,False
432,IN,91,523,MJ1,252,343,1.431407480024633,,,,-18.988826682579656,10.178579610939664,-10.980317369917543,True,False
432,IN,92,524,ATU1,252,344,1.4363620589371087,,,,57.17474201126913,17.34411808782187,-6.293751637763535,True,True
432,IN,92,524,ATU5,252,344,1.4363620589371087,,,,158.65902113840622,4.7847847214318335,-8.610563509804877,True,True
432,IN,92,524,MJ3,252,344,1.4363620589371087,,,,-10.672209944674478,4.236418631317065,-9.864922024903308,True,False
432,IN,92,524,MJ1,252,344,1.4363620589371087,,,,-19.160362220107572,9.714218145804807,-11.035306214066622,True,False
432,IN,93,525,ATU1,252,345,1.4269892158836113,,,,57.29868276237903,18.212053898518832,-6.77202776146504,True,True
432,IN,93,525,ATU5,252,345,1.4269892158836113,,,,159.2654278797379,4.6532847185601725,-8.277816003876922,True,True
432,IN,93,525,MJ3,252,345,1.4269892158836113,,,,-10.840530240457156,3.6195549844048855,-9.662317487294786,True,False
432,IN,93,525,MJ1,252,345,1.4269892158836113,,,,-19.37076289037327,9.343177615445029,-10.409377603071675,True,False
432,IN,94,526,ATU1,252,346,1.408982366544648,,,,57.24691510432308,19.152910065819484,-7.441577458233269,True,True
432,IN,94,526,ATU5,252,346,1.408982366544648,,,,159.7940213030313,4.546064673218353,-7.9270613142142565,True,True
432,IN,94,526,MJ3,252,346,1.408982366544648,,,,-11.05187223339226,3.0717984992893435,-9.432364911907825,True,False
432,IN,94,526,MJ1,252,346,1.408982366544648,,,,-19.62566591661141,9.170848015653064,-9.225789767802326,True,False
432,IN,95,527,ATU1,252,347,1.3938786947131137,,,,57.09405999854539,20.093065272895146,-7.946599700391403,True,True
432,IN,95,527,ATU5,252,347,1.3938786947131137,,,,160.25712865650485,4.492842459721771,-7.671415859908279,True,True
432,IN,95,527,MJ3,252,347,1.3938786947131137,,,,-11.293117658265146,2.5543146805284778,-9.186567368725036,True,False
432,IN,95,527,MJ1,252,347,1.3938786947131137,,,,-19.910856676106505,9.065986664079219,-7.886445370473666,True,False
432,IN,96,528,ATU1,252,348,1.3808901262796178,,,,57.049338421880634,21.087777766394055,-8.242184375726197,True,True
432,IN,96,528,ATU5,252,348,1.3808901262796178,,,,160.6840700954968,4.510802841401329,-8.010339589951286,True,True
432,IN,96,528,MJ3,252,348,1.3808901262796178,,,,-11.530208114569405,2.0620619833468936,-9.40747943382712,True,False
432,IN,96,528,MJ1,252,348,1.3808901262796178,,,,-20.189424112413008,8.992546071292963,-7.424501964209071,True,False
432,IN,97,529,ATU1,252,349,1.3695734190266424,,,,57.062765011955946,22.125967160805757,-8.346361197547594,True,True
432,IN,97,529,ATU5,252,349,1.3695734190266424,,,,161.07617190279137,4.605464308621919,-8.174998873903917,True,True
432,IN,97,529,MJ3,252,349,1.3695734190266424,,,,-11.763455271295925,1.5910381655298806,-9.548203308503389,True,False
432,IN,97,529,MJ1,252,349,1.3695734190266424,,,,-20.46234237730573,8.93510783268573,-7.209963650033615,True,False
432,IN,98,530,ATU1,252,350,1.3618874302299344,,,,57.09458383146426,23.199068501399353,-8.361686074425847,True,True
432,IN,98,530,ATU5,252,350,1.3618874302299344,,,,161.4345428651652,4.75869694212156,-8.367159290365805,True,True
432,IN,98,530,MJ3,252,350,1.3618874302299344,,,,-11.993056488138109,1.1397625565182352,-9.701207782947222,True,False
432,IN,98,530,MJ1,252,350,1.3618874302299344,,,,-20.730139015357736,8.887813321915928,-7.173493709845275,True,False
432,IN,99,531,ATU1,252,351,1.3595855893881725,,,,57.12449136217862,24.303130545524482,-8.321053241972152,True,True
432,IN,99,531,ATU5,252,351,1.3595855893881725,,,,161.76041323731351,4.949830861624605,-8.553366464404917,True,True
432,IN,99,531,MJ3,252,351,1.3595855893881725,,,,-12.219114544238664,0.7076325514949531,-9.861880466734647,True,False
432,IN,99,531,MJ1,252,351,1.3595855893881725,,,,-20.992986453040317,8.848119798880816,-7.2662336538725185,True,False
432,IN,100,532,ATU1,252,352,1.3591774169008253,,,,57.14383133024711,25.43682883000311,-8.278037698371293,True,True
432,IN,100,532,ATU5,252,352,1.3591774169008253,,,,162.05515072738797,5.167417643041404,-8.730303529889795,True,True
432,IN,100,532,MJ3,252,352,1.3591774169008253,,,,-12.441691512980015,0.29435064936615163,-10.049550227982309,True,False
432,IN,100,532,MJ1,252,352,1.3591774169008253,,,,-21.250908636825898,8.814624771465219,-7.469194682839429,True,False
432,IN,101,533,ATU1,252,353,1.358941281515751,,,,57.14990341416649,26.600066440285147,-8.240895881916515,True,True
432,IN,101,533,ATU5,252,353,1.358941281515751,,,,162.32023966155737,5.409430611721547,-8.884650275599654,True,True
432,IN,101,533,MJ3,252,353,1.358941281515751,,,,-12.660833519802736,-0.10027281025395496,-10.249057685507523,True,True
432,IN,101,533,MJ1,252,353,1.358941281515751,,,,-21.503875166684224,8.786317293681918,-7.773244306855872,True,False
432,IN,102,534,ATU1,252,354,1.360114333571331,,,,57.14284833530422,27.675783908075587,-8.203383188725638,True,True
432,IN,102,534,ATU5,252,354,1.360114333571331,,,,162.55726032507698,5.5972759613916026,-9.000966030109453,True,True
432,IN,102,534,MJ3,252,354,1.360114333571331,,,,-12.876580043917556,-0.49495231562423214,-10.420218916927979,True,True
432,IN,102,534,MJ1,252,354,1.360114333571331,,,,-21.751836489726884,8.74233194565636,-8.11521512574484,True,False
432,IN,103,535,ATU1,252,355,1.3605860964948056,,,,57.12406226691695,28.823274739829756,-8.124311429002262,True,True
432,IN,103,535,ATU5,252,355,1.3605860964948056,,,,162.76787220920664,5.776205854772883,-9.04245106864414,True,True
432,IN,103,535,MJ3,252,355,1.3605860964948056,,,,-13.088967200551906,-0.8707342776822315,-10.512879960011105,True,True
432,IN,103,535,MJ1,252,355,1.3605860964948056,,,,-21.994736212116777,8.702857031822305,-8.41748561956922,True,False
432,IN,104,536,ATU1,252,356,1.3613203118276214,,,,57.09542175316864,30.031294530649177,-8.044715645601343,True,True
432,IN,104,536,ATU5,252,356,1.3613203118276214,,,,162.953800722817,6.021429645385695,-9.049619060076395,True,True
432,IN,104,536,MJ3,252,356,1.3613203118276214,,,,-13.29802887127994,-1.2278305639611062,-10.610200682385539,True,True
432,IN,104,536,MJ1,252,356,1.3613203118276214,,,,-22.232515243775993,8.666753346615565,-8.754691972484466,True,False
432,IN,105,537,ATU1,252,357,1.362087285631531,,,,57.058922885584934,31.28603069582546,-7.9527749715365985,True,True
432,IN,105,537,ATU5,252,357,1.362087285631531,,,,163.1168266069718,6.350850916821031,-9.027981304710181,True,True
432,IN,105,537,MJ3,252,357,1.362087285631531,,,,-13.50379708979358,-1.566424519206521,-10.658769432203371,True,True
432,IN,105,537,MJ1,252,357,1.362087285631531,,,,-22.465113122865546,8.632982897601778,-9.043403105711945,True,False
432,IN,106,538,ATU1,252,358,1.3622108587701895,,,,57.01652712743345,32.57977551791146,-7.871435568418519,True,True
432,IN,106,538,ATU5,252,358,1.3622108587701895,,,,163.25877742680603,6.7461393113243275,-9.015023653168782,True,True
432,IN,106,538,MJ3,252,358,1.3622108587701895,,,,-13.706302174892244,-1.8866581672066332,-10.703285855496915,True,True
432,IN,106,538,MJ1,252,358,1.3622108587701895,,,,-22.69246838715071,8.600649098535882,-9.311341825062186,True,False
432,IN,107,539,ATU1,252,359,1.3620467537586072,,,,56.97010708346278,33.908876037141866,-7.790067929856605,True,True
432,IN,107,539,ATU5,252,359,1.3620467537586072,,,,163.38152066559007,7.1837704609375805,-8.990233504800699,True,True
432,IN,107,539,MJ3,252,359,1.3620467537586072,,,,-13.90557277970629,-2.188652377668859,-10.737287371101957,True,True
432,IN,107,539,MJ1,252,359,1.3620467537586072,,,,-22.914518633360103,8.56891932916858,-9.55896151857121,True,False
432,IN,108,540,ATU1,252,360,1.363525395503415,,,,56.9214381957853,35.17565825976202,-7.710995895625047,True,True
432,IN,108,540,ATU5,252,360,1.363525395503415,,,,163.48695806377344,7.584913256942258,-8.986767064462356,True,True
432,IN,108,540,MJ3,252,360,1.363525395503415,,,,-14.101635914600138,-2.489471659802348,-10.749011722780097,True,True
432,IN,108,540,MJ1,252,360,1.363525395503415,,,,-23.131200482168424,8.518819323943944,-9.7825662506973,True,False
432,IN,109,541,ATU1,252,361,1.3948863164564425,,,,56.872209559465944,35.44234555996016,-7.634085714488663,True,True
432,IN,109,541,ATU5,252,361,1.3948863164564425,,,,163.57702093384796,7.088775858295776,-8.976166934576668,True,True
432,IN,109,541,MJ3,252,361,1.3948863164564425,,,,-14.29451696300066,-2.8590014660182987,-10.75046277124602,True,True
432,IN,109,541,MJ1,252,361,1.3948863164564425,,,,-23.34244952143399,8.368742985350195,-9.98671190304276,True,False
432,IN,110,542,ATU1,252,362,1.4400380670836443,,,,56.824040972238436,35.23781240006514,-7.559585522940267,True,True
432,IN,110,542,ATU5,252,362,1.4400380670836443,,,,163.65366624720969,5.146326449662013,-8.984404061156113,True,True
432,IN,110,542,MJ3,252,362,1.4400380670836443,,,,-14.484239696418172,-3.2210961511595997,-10.73434187207863,True,True
432,IN,110,542,MJ1,252,362,1.4400380670836443,,,,-23.54820025096342,8.201559373773534,-10.176718139813715,True,False
432,IN,111,543,ATU1,252,363,1.5023519935004972,,,,56.77850036048579,33.4693097981947,-7.4901467664759025,True,True
432,IN,111,543,ATU5,252,363,1.5023519935004972,,,,163.71887333773674,1.9800984695094144,-8.98834196976884,True,True
432,IN,111,543,MJ3,252,363,1.5023519935004972,,,,-14.670826290483319,-3.571194856712509,-10.706174870796303,True,True
432,IN,111,543,MJ1,252,363,1.5023519935004972,,,,-23.748386035424005,8.024085574348192,-10.347731764255627,True,False
432,IN,112,544,ATU1,252,364,1.5668595448071367,,,,56.73711919931213,29.09156590663774,-7.4282942729017805,True,True
432,IN,112,544,ATU5,252,364,1.5668595448071367,,,,163.77464110295233,-1.777076840011489,-9.022252186618289,True,False
432,IN,112,544,MJ3,252,364,1.5668595448071367,,,,-14.8542973423896,-3.9080159052334693,-10.68544891748138,True,True
432,IN,112,544,MJ1,252,364,1.5668595448071367,,,,-23.942939066539566,7.839518073522186,-10.516671702692406,True,False
432,IN,113,545,ATU1,252,365,1.6299780379414794,,,,56.70140520616616,22.476481899930178,-7.371125704172812,True,True
432,IN,113,545,ATU5,252,365,1.6299780379414794,,,,163.82298561067853,-5.543003045501848,-9.04524563420091,True,False
432,IN,113,545,MJ3,252,365,1.6299780379414794,,,,-15.034671889676702,-4.231178535594381,-10.661263525984168,True,True
432,IN,113,545,MJ1,252,365,1.6299780379414794,,,,-24.1317903339783,7.648436670374849,-10.663581357629027,True,False
432,IN,114,546,ATU1,252,366,1.7289065977027804,,,,56.672852335163554,14.482833372804365,-7.3169778166065385,True,True
432,IN,114,546,ATU5,252,366,1.7289065977027804,,,,163.8659380393894,-9.052707817280123,-9.076058604561354,True,False
432,IN,114,546,MJ3,252,366,1.7289065977027804,,,,-15.211967430144568,-4.54073509193654,-10.647561303163457,True,True
432,IN,114,546,MJ1,252,366,1.7289065977027804,,,,-24.31486960390214,7.45026994995942,-10.802533713617663,True,False
432,IN,115,547,ATU1,252,367,1.8399156025769692,,,,56.652948396368515,5.9354503697923064,-7.267546940274428,True,True
432,IN,115,547,ATU5,252,367,1.8399156025769692,,,,163.90554289578068,-12.298676737530911,-9.099881487904781,True,False
432,IN,115,547,MJ3,252,367,1.8399156025769692,,,,-15.386199942676512,-4.836884681039464,-10.63260191435279,True,True
432,IN,115,547,MJ1,252,367,1.8399156025769692,,,,-24.49210540411127,7.24531177777078,-10.924996046735032,True,False
432,IN,116,548,ATU1,252,368,1.918633124990881,,,,56.64318070717536,-0.6870231664564699,-7.221308243168721,True,False
432,IN,116,548,ATU5,252,368,1.918633124990881,,,,163.94385646471068,-14.677267783487451,-9.118054586665494,True,False
432,IN,116,548,MJ3,252,368,1.918633124990881,,,,-15.5573839087931,-5.114372449289704,-10.615971949933055,True,True
432,IN,116,548,MJ1,252,368,1.918633124990881,,,,-24.663425014808922,7.0478834961541,-11.033402572468844,True,False
432,IN,117,549,ATU1,252,369,1.9719726444122765,,,,56.64504017040639,-4.998128135317842,-7.179224426786504,True,False
432,IN,117,549,ATU5,252,369,1.9719726444122765,,,,163.98294545553506,-15.968684690687212,-9.12480243022867,True,False
432,IN,117,549,MJ3,252,369,1.9719726444122765,,,,-15.725532334727859,-5.377241485811737,-10.591613669016397,True,True
432,IN,117,549,MJ1,252,369,1.9719726444122765,,,,-24.828754464131407,6.8488609816728285,-11.124426803865845,True,False
432,IN,118,550,ATU1,252,370,2.0298141104364738,,,,56.65965891595977,-8.027361020358342,-7.1418360813106005,True,False
432,IN,118,550,ATU5,252,370,2.0298141104364738,,,,164.02452912986377,-16.53385136136029,-9.131298883894601,True,False
432,IN,118,550,MJ3,252,370,2.0298141104364738,,,,-15.890642799022544,-5.630146499318471,-10.56706729228199,True,True
432,IN,118,550,MJ1,252,370,2.0298141104364738,,,,-24.988085905384878,6.638126611539519,-11.207143335054184,True,False
432,IN,119,551,ATU1,252,371,2.0617170952930053,,,,56.54500076164868,-9.392902518078074,-7.5548288422119185,True,False
432,IN,119,551,ATU5,252,371,2.0617170952930053,,,,164.04253373903208,-16.48810987164805,-8.824526334311315,True,False
432,IN,119,551,MJ3,252,371,2.0617170952930053,,,,-16.090154465975274,-5.862008826905139,-10.376623042241135,True,True
432,IN,119,551,MJ1,252,371,2.0617170952930053,,,,-25.181363169219708,6.436400494293366,-10.576374113325642,True,False
432,IN,120,552,ATU1,252,372,2.082095877400975,,,,56.29547591904577,-9.691939588581334,-8.161078587796112,True,False
432,IN,120,552,ATU5,252,372,2.082095877400975,,,,164.03463720506477,-15.969850225338433,-8.48875889998152,True,False
432,IN,120,552,MJ3,252,372,2.082095877400975,,,,-16.329456984767603,-6.0747980014737095,-10.08954731548306,True,True
432,IN,120,552,MJ1,252,372,2.082095877400975,,,,-25.414489252019735,6.238092348915757,-9.354787625795893,True,False
432,IN,121,553,ATU1,252,373,2.090961438895104,,,,55.98309354688473,-9.358938834071353,-8.579509108257128,True,False
432,IN,121,553,ATU5,252,373,2.090961438895104,,,,164.01094372588665,-15.109286617951199,-8.283656395835806,True,False
432,IN,121,553,MJ3,252,373,2.090961438895104,,,,-16.59588753155822,-6.269777687371516,-9.81550886835771,True,True
432,IN,121,553,MJ1,252,373,2.090961438895104,,,,-25.674217169412827,6.040377125363079,-7.9482694687825415,True,False
432,IN,122,554,ATU1,252,374,2.0915987198033132,,,,55.81424774311216,-8.651334577729187,-8.800649482661584,True,False
432,IN,122,554,ATU5,252,374,2.0915987198033132,,,,163.99852234686767,-14.003191580131727,-8.653579192582356,True,False
432,IN,122,554,MJ3,252,374,2.0915987198033132,,,,-16.856427716938242,-6.447650097080441,-10.029725068327934,True,True
432,IN,122,554,MJ1,252,374,2.0915987198033132,,,,-25.925210332096185,5.842549057851102,-7.361870679960589,True,False
432,IN,123,555,ATU1,252,375,2.096657653264675,,,,55.73675621117633,-7.718932309991686,-8.848996169654527,True,False
432,IN,123,555,ATU5,252,375,2.096657653264675,,,,163.99655318113707,-12.723654599066663,-8.836616863934978,True,False
432,IN,123,555,MJ3,252,375,2.096657653264675,,,,-17.111299960600945,-6.6088842488018145,-10.13334990650469,True,True
432,IN,123,555,MJ1,252,375,2.096657653264675,,,,-26.16884498680679,5.644763596482562,-7.004622166354125,True,False
432,IN,124,556,ATU1,252,376,2.104280394124105,,,,55.70866617759657,-6.651247751027341,-8.854004697167227,True,False
432,IN,124,556,ATU5,252,376,2.104280394124105,,,,164.00399920951435,-11.324672543238876,-9.038796518651623,True,False
432,IN,124,556,MJ3,252,376,2.104280394124105,,,,-17.360612449682094,-6.753865154503956,-10.26537715617701,True,True
432,IN,124,556,MJ1,252,376,2.104280394124105,,,,-26.406050812743615,5.447470706110948,-6.884707039134014,True,False
432,IN,125,557,ATU1,252,377,2.1115192812862773,,,,55.707477465289685,-5.504227284829597,-8.818835860502077,True,False
432,IN,125,557,ATU5,252,377,2.1115192812862773,,,,164.0199452140912,-9.846994811571022,-9.219142431739101,True,False
432,IN,125,557,MJ3,252,377,2.1115192812862773,,,,-17.60437886609293,-6.882949231408247,-10.412781288831184,True,True
432,IN,125,557,MJ1,252,377,2.1115192812862773,,,,-26.637402408490402,5.251205636223403,-6.925717109543598,True,False
432,IN,126,558,ATU1,252,378,2.1180433809997132,,,,55.72233737127982,-4.314837616679881,-8.780298204664462,True,False
432,IN,126,558,ATU5,252,378,2.1180433809997132,,,,164.04361373658207,-8.321691834667803,-9.391807258707104,True,False
432,IN,126,558,MJ3,252,378,2.1180433809997132,,,,-17.84257225999454,-6.996483363060179,-10.607397962237656,True,True
432,IN,126,558,MJ1,252,378,2.1180433809997132,,,,-26.863325928207814,5.056517779708884,-7.164829096734479,True,False
432,IN,127,559,ATU1,252,379,2.1233714962952535,,,,55.748349407141575,-3.1090428834599493,-8.730767244033018,True,False
432,IN,127,559,ATU5,252,379,2.1233714962952535,,,,164.07434421847097,-6.784223563675255,-9.520919959672483,True,False
432,IN,127,559,MJ3,252,379,2.1233714962952535,,,,-18.075149806341187,-7.094811037046156,-10.775850266260477,True,True
432,IN,127,559,MJ1,252,379,2.1233714962952535,,,,-27.08419321345059,4.863948503703,-7.487892122610447,True,False
432,IN,128,560,ATU1,252,380,2.128063544382623,,,,55.78345840732101,-1.9062238683466717,-8.689455389665284,True,False
432,IN,128,560,ATU5,252,380,2.128063544382623,,,,164.11157232010862,-5.346236881826314,-9.62428520598138,True,False
432,IN,128,560,MJ3,252,380,2.128063544382623,,,,-18.302062105386767,-7.17827406468291,-10.916226332300084,True,True
432,IN,128,560,MJ1,252,380,2.128063544382623,,,,-27.30035698533345,4.674025648512156,-7.8530294040372155,True,False
432,IN,129,561,ATU1,252,381,2.1323201939504117,,,,55.82686494527701,-0.7216757424360196,-8.608989224502011,True,False
432,IN,129,561,ATU5,252,381,2.1323201939504117,,,,164.15481314781675,-4.111356104502647,-9.645045824020713,True,False
432,IN,129,561,MJ3,252,381,2.1323201939504117,,,,-18.52325646377699,-7.247212845940112,-10.998344693299032,True,True
432,IN,129,561,MJ1,252,381,2.1323201939504117,,,,-27.512163155129087,4.4872634528584285,-8.235624047939496,True,False
432,IN,130,562,ATU1,252,382,2.1368515972587883,,,,55.878250251958775,0.43194294211832585,-8.513053571330033,True,True
432,IN,130,562,ATU5,252,382,2.1368515972587883,,,,164.20364794759456,-3.069093045429071,-9.626534707084204,True,False
432,IN,130,562,MJ3,252,382,2.1368515972587883,,,,-18.73867802376094,-7.301966191255133,-11.046469944478531,True,True
432,IN,130,562,MJ1,252,382,2.1368515972587883,,,,-27.719954967814147,4.304164074906453,-8.583807922687129,True,False
432,IN,131,563,ATU1,252,383,2.1410843901527943,,,,55.93741538633219,1.543742716858901,-8.41949381718672,True,True
432,IN,131,563,ATU5,252,383,2.1410843901527943,,,,164.25771350350266,-2.146854666108311,-9.607173666624476,True,False
432,IN,131,563,MJ3,252,383,2.1410843901527943,,,,-18.948270147886888,-7.342871038726116,-11.089526510461837,True,True
432,IN,131,563,MJ1,252,383,2.1410843901527943,,,,-27.924074325512038,4.125219433720304,-8.900377417310551,True,False
432,IN,132,564,ATU1,252,384,2.1441617032266493,,,,55.99058410556415,2.6040648532895716,-8.363064805725685,True,True
432,IN,132,564,ATU5,252,384,2.1441617032266493,,,,164.31416757049453,-1.2860130597694592,-9.564140206271304,True,False
432,IN,132,564,MJ3,252,384,2.1441617032266493,,,,-19.154895279384846,-7.370262175350945,-11.104127235614214,True,True
432,IN,132,564,MJ1,252,384,2.1441617032266493,,,,-28.12796971013961,3.9509129671607752,-9.101122053056542,True,False
432,IN,133,565,ATU1,252,385,2.147507985074256,,,,56.05542434453338,3.604134380592484,-8.29307677109523,True,True
432,IN,133,565,ATU5,252,385,2.147507985074256,,,,164.37553985190215,-0.4621014727453314,-9.550444846606638,True,False
432,IN,133,565,MJ3,252,385,2.147507985074256,,,,-19.355499744385043,-7.384471993403395,-11.15141788784149,True,True
432,IN,133,565,MJ1,252,385,2.147507985074256,,,,-28.328746579403855,3.781721195771979,-9.350885805995176,True,False
432,IN,134,566,ATU1,252,386,2.1507780653351127,,,,56.13027040337863,4.535827916207438,-8.207736095047949,True,True
