model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse,candidate_number,phase,source
C9_HORIZON_DATA,4,373,0.0019722430295,0.00280601225065,0.00265422765223,0.997319034853,0.0256350764121,0.0256806706023,1,0.0329022643703,0.0329022643703,1,0.0392054661393,0.0392054661393,0.00288120715603,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,5,372,0.00343043544617,0.00484158489453,0.00322607878747,0.97311827957,0.0257300767353,0.0268149697009,0.989247311828,0.0330241959651,0.0338776773447,0.994623655914,0.0393507565958,0.0399493285484,0.00496738545934,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,6,371,0.00547503954017,0.00766657579883,0.00441098236263,0.913746630728,0.0276206563462,0.0327743614237,0.952156334232,0.0354507286257,0.0407384716419,0.973045822102,0.0422421485982,0.047683589168,0.00785994275361,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,7,370,0.0082095916683,0.0113980517804,0.00642160844863,0.860135135135,0.0357710572386,0.0465849850156,0.92027027027,0.0459116549195,0.0579908229193,0.948648648649,0.0547071111,0.068853530956,0.0116781767599,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,8,369,0.0117040952724,0.016135127832,0.00916376714302,0.836720867209,0.0502901403345,0.0661129141542,0.908536585366,0.0645466963275,0.0827212825721,0.941056910569,0.0769121325144,0.0989617936093,0.0165243759281,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,9,368,0.016041015,0.0219547318092,0.0126722149122,0.834918478261,0.0701869768165,0.0922587021064,0.899456521739,0.0900840094814,0.116245129075,0.93410326087,0.107341717994,0.14049680485,0.0224799963147,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,10,367,0.0213076354029,0.0289723825148,0.016959470619,0.83583106267,0.0956131358355,0.12464884596,0.896457765668,0.122718131281,0.156771058946,0.931198910082,0.146227672553,0.188870811391,0.0296617748219,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,11,366,0.0276255940486,0.0373706165756,0.0221660704883,0.840846994536,0.127345605687,0.164224618189,0.892759562842,0.163446315406,0.206394509933,0.930327868852,0.194758297244,0.249062753832,0.0382460817042,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,12,365,0.0350804400791,0.0472521471642,0.028340565046,0.841095890411,0.164637444946,0.211395507408,0.891095890411,0.211309872917,0.266019218142,0.927397260274,0.251791243737,0.320538873778,0.0483341621783,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,13,364,0.0437790071524,0.0586950189581,0.0353844434857,0.834478021978,0.205773168799,0.263924968757,0.891483516484,0.264107002892,0.33241964253,0.92032967033,0.314702904411,0.400701587433,0.0600042821592,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,14,363,0.0537605431623,0.0717740379705,0.0434756184987,0.834710743802,0.253156838507,0.324429100549,0.891184573003,0.324923284557,0.408713908938,0.920798898072,0.38716997369,0.493900748202,0.0733311880952,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,15,362,0.0650629768107,0.0865594562544,0.052813402734,0.834944751381,0.310037985952,0.394967544409,0.890193370166,0.397929446928,0.498468900194,0.923342541436,0.47416218172,0.60307041602,0.0883848119221,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,16,361,0.0777370223851,0.103116459236,0.0632470551636,0.834487534626,0.37177087845,0.4737586384,0.887811634349,0.477162756657,0.600055674094,0.924515235457,0.568574493492,0.727042425055,0.105229788721,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,17,360,0.091822791833,0.121505294193,0.0749877625396,0.834027777778,0.442494312066,0.563456987231,0.8875,0.567935300986,0.715748182187,0.920138888889,0.676736651361,0.867886879207,0.123925610202,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,18,359,0.107349686454,0.141781926882,0.0879363625377,0.83356545961,0.518380413681,0.662754058195,0.887883008357,0.665334057956,0.844550783921,0.91782729805,0.792794428583,1.02687553594,0.144527304232,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,19,358,0.124335910626,0.163999135929,0.10243810624,0.835195530726,0.608338502228,0.776012879056,0.885474860335,0.78079401462,0.98946637491,0.917597765363,0.930373452644,1.2056167355,0.167086557933,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,20,357,0.142814149788,0.188207928506,0.118479346916,0.833333333333,0.706787893986,0.901438212122,0.884453781513,0.907152440967,1.15111248635,0.917366946779,1.08093880431,1.40402446641,0.191653173561,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,21,356,0.162887840592,0.214459081839,0.135520207006,0.830758426966,0.807711932576,1.0337704031,0.884831460674,1.03668704214,1.32178067493,0.91643258427,1.23528880171,1.61688718581,0.218276663698,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,22,355,0.184543864659,0.242804525589,0.154517774617,0.831690140845,0.928439636902,1.18400217411,0.883802816901,1.1916393731,1.51315378317,0.918309859155,1.41992589223,1.85446382762,0.247007703159,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,23,354,0.207801376788,0.273298318548,0.175029327263,0.834745762712,1.05982951898,1.3458578424,0.882768361582,1.36027646106,1.72197179935,0.919491525424,1.62086937646,2.11517524372,0.27789917851,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,24,353,0.2327770499,0.305996882329,0.197116953385,0.833569405099,1.19687763238,1.51986766422,0.883144475921,1.5361758103,1.94799001602,0.915722379603,1.83046637875,2.39491491444,0.311006485001,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,25,352,0.259462392433,0.340958137449,0.220169772364,0.830965909091,1.3408497497,1.69976530135,0.884943181818,1.72096202236,2.18213899633,0.915482954545,2.05065273123,2.68329352341,0.346386710503,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,26,351,0.287992181047,0.37823921825,0.245376832005,0.830484330484,1.49994267704,1.89902483259,0.885327635328,1.92515558397,2.44028666173,0.913105413105,2.29396436703,2.99848760022,0.384096365295,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,27,350,0.318464376905,0.417892286968,0.27243936866,0.833571428571,1.67403121527,2.11514615192,0.885714285714,2.14859580379,2.7201067634,0.909285714286,2.56020981063,3.33833397764,0.42418715038,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,28,349,0.350796492043,0.459957944064,0.301563256323,0.838108882521,1.86969296379,2.35023472031,0.883954154728,2.39972493925,3.02426773925,0.907593123209,2.85944863219,3.70386763431,0.466699215781,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,29,348,0.38514628312,0.504456255178,0.332528237571,0.841235632184,2.081566944,2.5999125292,0.883620689655,2.67166224882,3.34492480215,0.908045977011,3.18348192249,4.08588584182,0.511651939392,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
C9_HORIZON_DATA,30,347,0.421468927406,0.551378749935,0.364746161883,0.845100864553,2.29620383557,2.86104383415,0.882564841499,2.94714571672,3.68127699947,0.906340057637,3.51174072107,4.48661741739,0.559035777544,9,development,results/ootang_rolling_v3/20260913/c9_horizon/development
B_ANCHOR,1,293,0.193827074323,0.330649785313,0.159801248972,0.834470989761,0.780738925677,1.17556137643,0.904436860068,1.00206756258,1.47585877298,0.93771331058,1.19403714747,1.80715382011,0.342727412022,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,2,292,0.373122988091,0.619099500118,0.308110208236,0.832191780822,1.51431802848,2.26662502106,0.895547945205,1.94360614779,2.8195456303,0.934075342466,2.31594956985,3.38527665034,0.64444350208,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,3,291,0.544464275265,0.886136598744,0.44987311041,0.829037800687,2.20791772985,3.31702085759,0.895189003436,2.83383172679,4.13363250399,0.932130584192,3.37671877409,4.96270189117,0.928147956113,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,4,290,0.708441776255,1.14022503085,0.585245914335,0.830172413793,2.8980053907,4.31110016203,0.890517241379,3.71954965058,5.35247246454,0.933620689655,4.43211677586,6.36589404581,1.20103864888,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,5,289,0.864286345773,1.38408977423,0.715239929413,0.826124567474,3.57328392513,5.27304865522,0.890138408304,4.58626026638,6.54046481541,0.938581314879,5.46486617323,7.73331651453,1.46458718978,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,6,288,1.01355154838,1.6140105167,0.841257159245,0.822048611111,4.21313336125,6.2228493361,0.891493055556,5.4074981268,7.74356267419,0.936631944444,6.44343144055,9.17613512171,1.71550907631,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,7,287,1.15718181693,1.8323077725,0.961929480291,0.823170731707,4.85079853478,7.15972341694,0.890243902439,6.22593251654,8.9413886765,0.932055749129,7.41865616651,10.639791924,1.95552667615,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,8,286,1.29456881022,2.04267967546,1.08027211297,0.83479020979,5.51599342239,8.11797367931,0.886363636364,7.07970091177,10.2361785151,0.936188811189,8.43598395688,12.26128566,2.18752250454,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,9,285,1.42949032383,2.24962077547,1.19675054339,0.839473684211,6.15243024591,9.05356724083,0.884210526316,7.89655873134,11.4830255455,0.935964912281,9.40933008362,13.7280315819,2.41616120283,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,10,284,1.56235880583,2.45316473339,1.31382822824,0.840669014085,6.80093549387,10.0204196472,0.881161971831,8.72890620597,12.8148741217,0.933978873239,10.4011332728,15.493038171,2.64140715493,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,11,283,1.69243091928,2.65350111574,1.43250949531,0.840989399293,7.42973144609,11.0398815334,0.879858657244,9.5359570734,14.2488391562,0.923144876325,11.3627936953,17.5716813549,2.86313963677,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,12,282,1.82004868431,2.8519672441,1.55111699057,0.84219858156,8.04319362716,12.0609947334,0.882978723404,10.3233272586,15.7777104171,0.918439716312,12.3010031385,19.8630861829,3.08181229706,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,13,281,1.94514385075,3.04604913342,1.66691230187,0.841637010676,8.70391764325,13.0378190419,0.883451957295,11.1713573524,17.207910583,0.918149466192,13.3114933209,21.8962862738,3.29546692855,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,14,280,2.06802273282,3.23628492294,1.78081134393,0.842857142857,9.32294187229,13.9900231716,0.884821428571,11.9658663489,18.5738827052,0.915178571429,14.2582091825,23.8306379841,3.50430652557,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,15,279,2.18806363245,3.42203045525,1.89274272149,0.84229390681,9.97363351275,14.9414054665,0.885304659498,12.8010200279,19.9427447497,0.913082437276,15.2533561704,25.7044818338,3.7078249521,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,16,278,2.30442958077,3.60231684621,2.00265243597,0.848920863309,10.6530982724,15.8834391062,0.884892086331,13.6731036057,21.275796203,0.910071942446,16.2925078468,27.4716873629,3.90523408715,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,17,277,2.41889651441,3.77688336752,2.1137409334,0.85559566787,11.3460868107,16.8816961676,0.882671480144,14.5625447652,22.7006600371,0.908844765343,17.3523423577,29.4390012356,4.09627533973,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,18,276,2.52836923421,3.9451653247,2.22229506008,0.861413043478,12.0198469351,17.8520911739,0.884057971014,15.4273065229,24.0450932189,0.909420289855,18.3827695473,31.241991143,4.28065080124,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,19,275,2.63121651436,4.10651290171,2.32792234847,0.860909090909,12.7585798021,18.8055219011,0.881818181818,16.3754598928,25.3073624073,0.909090909091,19.5125639718,32.7699625879,4.45780825793,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,20,274,2.72987115227,4.26119982408,2.43322793089,0.862226277372,13.4887446509,19.7639154106,0.882299270073,17.3126163305,26.587179539,0.907846715328,20.6292547434,34.3962274777,4.62758737616,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,21,273,2.82468549987,4.41227295842,2.53952456213,0.860805860806,14.2123539846,20.7300870766,0.884615384615,18.2413588556,27.8867466453,0.906593406593,21.7359197197,36.1053314801,4.79112067494,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,22,272,2.91614083077,4.55899349404,2.64400875801,0.856617647059,15.0078672642,21.6814799377,0.883272058824,19.2623890962,29.0817677109,0.914522058824,22.9525522917,37.5614201109,4.94782722022,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,23,271,3.00377611426,4.70029212729,2.74801634663,0.850553505535,15.7399839102,22.6109909688,0.887453874539,20.2020506385,30.266130667,0.912361623616,24.0722280794,39.1010561164,5.09695930629,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,24,270,3.08999440334,4.8356070806,2.85216684867,0.85,16.5305875159,23.5639747272,0.887037037037,21.2167793807,31.4663660534,0.914814814815,25.281351953,40.6069035249,5.2380671548,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,25,269,3.1745442779,4.96446447665,2.95347983316,0.846654275093,17.32856592,24.5062225891,0.889405204461,22.2409735743,32.619918229,0.915427509294,26.5017546075,42.0301650405,5.37062773605,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,26,268,3.25633300225,5.0868271539,3.05527582089,0.847014925373,18.1568123386,25.463275182,0.887126865672,23.3040163439,33.789840654,0.91697761194,27.7684481955,43.4391388327,5.49464681753,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,27,267,3.33471726741,5.2015364067,3.15468506821,0.847378277154,19.0578091948,26.4347239464,0.882958801498,24.4604332893,34.9221751085,0.917602996255,29.1464039765,44.6591793359,5.60967529795,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,28,266,3.41096051937,5.30964901932,3.25194027775,0.845864661654,19.8549490028,27.3469650002,0.883458646617,25.4835511564,36.0474554199,0.918233082707,30.3655241089,45.9221755974,5.71638988846,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,29,265,3.48459192787,5.41090866843,3.34894823915,0.844339622642,20.6883076099,28.2752357702,0.883018867925,26.553155349,37.1857818975,0.916981132075,31.6400361146,47.2277090032,5.81493271463,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_ANCHOR,30,264,3.55631367119,5.50596339717,3.44289213102,0.841856060606,21.5162184798,29.1698584295,0.882575757576,27.6157674465,38.2888265979,0.91571969697,32.9062165251,48.4541513463,5.90614069066,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,1,293,6.90168925036,9.12417321777,,,,,,,,,,,9.45063001363,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,2,292,6.92506317938,9.13978203258,,,,,,,,,,,9.46679738626,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,3,291,6.94834899702,9.15546748581,,,,,,,,,,,9.48304429133,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,4,290,6.9715389428,9.1712275453,,,,,,,,,,,9.49936889261,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,5,289,6.99463709635,9.18706056008,,,,,,,,,,,9.51576957908,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,6,288,7.01764666608,9.20296494347,,,,,,,,,,,9.53224480763,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,7,287,7.04044689989,9.21892354695,,,,,,,,,,,9.54878440097,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,8,286,7.0630649903,9.23492597081,,,,,,,,,,,9.56538057109,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,9,285,7.08570110169,9.25101277589,,,,,,,,,,,9.58205654341,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,10,284,7.108296873,9.26717169022,,,,,,,,,,,9.5988048285,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,11,283,7.13083201185,9.2833958894,,,,,,,,,,,9.61562146457,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,12,282,7.15330904683,9.29968270437,,,,,,,,,,,9.63250485548,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,13,281,7.17573787998,9.31603093682,,,,,,,,,,,9.64945427298,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,14,280,7.19812969484,9.33243989563,,,,,,,,,,,9.66646935562,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,15,279,7.22021155177,9.34886401409,,,,,,,,,,,9.68352273776,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,16,278,7.2422862667,9.36536343541,,,,,,,,,,,9.70064897903,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,17,277,7.26435544537,9.38193075211,,,,,,,,,,,9.71784483348,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,18,276,7.28641369357,9.3985597523,,,,,,,,,,,9.7351076616,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,19,275,7.30847049306,9.4152488195,,,,,,,,,,,9.752437354,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,20,274,7.33054072908,9.43199813881,,,,,,,,,,,9.76983486123,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,21,273,7.35264052763,9.44880848944,,,,,,,,,,,9.78730155932,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,22,272,7.37474296406,9.4656718101,,,,,,,,,,,9.80483355254,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,23,271,7.39690619978,9.48260133993,,,,,,,,,,,9.82243948859,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,24,270,7.41905662002,9.49957684455,,,,,,,,,,,9.84010831177,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,25,269,7.44101181365,9.51655319968,,,,,,,,,,,9.85781270461,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,26,268,7.46306910813,9.53362768698,,,,,,,,,,,9.87561116479,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,27,267,7.48514188163,9.55076180916,,,,,,,,,,,9.89348253377,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,28,266,7.50722664521,9.56795216538,,,,,,,,,,,9.911425749,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,29,265,7.52933190826,9.58520011945,,,,,,,,,,,9.92944251372,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_RAW,30,264,7.55136834797,9.60247562025,,,,,,,,,,,9.94751495297,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,1,293,0.117436916056,0.214879526837,0.106315521146,0.886518771331,0.601920110808,0.85273580425,0.92662116041,0.772556098417,1.12903506672,0.956484641638,0.920557370044,1.49419046821,0.237517096526,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,2,292,0.231265361043,0.397423603966,0.208104009786,0.878424657534,1.20054603712,1.65934467151,0.916952054795,1.54088415681,2.1727276672,0.947773972603,1.83607671966,2.79124904111,0.429716814225,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,3,291,0.344118233916,0.567914225317,0.308505460341,0.870274914089,1.78910297788,2.45180045277,0.912371134021,2.29628881215,3.1797245208,0.936426116838,2.73619688474,4.01010934961,0.606994217624,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,4,290,0.456299652201,0.735103751099,0.40717003381,0.862068965517,2.37619958482,3.21490615545,0.908620689655,3.04981914933,4.11097064058,0.937068965517,3.63408366198,5.09490471337,0.781238778846,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,5,289,0.56619558917,0.902068217444,0.503731863122,0.862456747405,2.95250460319,3.95126809901,0.904844290657,3.78949863253,5.0107306654,0.937716262976,4.51546612874,6.18430549137,0.955998169965,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,6,288,0.673295230952,1.06429872998,0.598373852943,0.865451388889,3.53530303837,4.66264258032,0.901041666667,4.53751232598,5.89351662368,0.940104166667,5.40677941952,7.20153279968,1.12629092735,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,7,287,0.776839767515,1.22199130922,0.691608225358,0.855400696864,4.09195106208,5.39847092776,0.899825783972,5.25196232968,6.774699566,0.933797909408,6.25809910722,8.16349448138,1.29277866585,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,8,286,0.874882463232,1.37868711249,0.784119742104,0.851398601399,4.61703817975,6.16833042243,0.899475524476,5.925904349,7.75164165728,0.937062937063,7.06115055441,9.3582063123,1.45975238699,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,9,285,0.97869141935,1.53972339147,0.880775297032,0.851754385965,5.16632729853,6.97322383395,0.895614035088,6.63090930047,8.82109497041,0.928070175439,7.90121576821,10.619140832,1.63279088071,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,10,284,1.08525789002,1.70570700203,0.98017460403,0.852992957746,5.71528302202,7.80410343242,0.891725352113,7.33548634372,9.97245525122,0.920774647887,8.74077109792,12.0445123406,1.81267205949,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,11,283,1.19616082099,1.87746019506,1.08216277942,0.853356890459,6.28097803496,8.64469783334,0.887809187279,8.06154803237,11.0963048858,0.917844522968,9.60592696165,13.525735008,2.00032879707,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,12,282,1.31227067793,2.05781641354,1.19106468072,0.854609929078,6.82005414019,9.56621648339,0.88475177305,8.75344472287,12.4097410466,0.914893617021,10.4303727191,15.4291869677,2.19831956013,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,13,281,1.43268739489,2.24496303497,1.30160080625,0.846085409253,7.35004651415,10.490523136,0.885231316726,9.43368257048,13.7211881969,0.917259786477,11.2409261084,17.3101011429,2.40497001511,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,14,280,1.55596409565,2.43889484154,1.41487840527,0.838392857143,7.86738500965,11.4350846175,0.884821428571,10.0976793409,15.083148208,0.910714285714,12.0321270607,19.3226905889,2.62029057265,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,15,279,1.68279879867,2.63947467001,1.53177055839,0.832437275986,8.41578739173,12.4051108526,0.885304659498,10.8015461782,16.4954683237,0.911290322581,12.8708361277,21.3950416089,2.84416298861,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,16,278,1.81048776215,2.84519341482,1.65171366642,0.833633093525,8.98404059175,13.399346852,0.884892086331,11.5308912644,17.9328375005,0.910071942446,13.739904401,23.5500754109,3.07541234771,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,17,277,1.94121020094,3.05619299101,1.77541201051,0.833032490975,9.5693267674,14.4105494144,0.884476534296,12.2820979382,19.422545739,0.910649819495,14.6350223625,25.7795307934,3.31423815631,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,18,276,2.07343361417,3.27088020965,1.90237189128,0.834239130435,10.1366662972,15.4742481156,0.889492753623,13.0102703413,20.9895757143,0.909420289855,15.5026932976,28.2051729996,3.55946170432,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,19,275,2.20033110433,3.48685842166,2.03162764267,0.832727272727,10.7575928263,16.5820712907,0.889090909091,13.8072209136,22.5976858235,0.906363636364,16.4523184761,30.5556155706,3.80929467212,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,20,274,2.32728857027,3.70400524616,2.16197123806,0.824817518248,11.4151792735,17.7080072117,0.885948905109,14.6512239813,24.1525391015,0.903284671533,17.4580101611,32.6796287633,4.06346749561,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,21,273,2.45547080867,3.92845864128,2.29735856087,0.820512820513,12.109608248,18.9066816994,0.884615384615,15.5425139208,25.7976902385,0.899267399267,18.5200476291,34.9648842119,4.32544446172,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,22,272,2.58998274009,4.15847755287,2.43487013284,0.818933823529,12.86750937,20.0998168781,0.882352941176,16.5152694796,27.3450496515,0.898897058824,19.6791573698,36.9745540853,4.59305420595,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,23,271,2.73074310604,4.39107990668,2.57483679382,0.816420664207,13.6611315303,21.2925546307,0.878228782288,17.5338724949,28.8795893277,0.899446494465,20.8928977244,38.8564991719,4.86327207026,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
B_TREND14,24,270,2.87134017924,4.62454329562,2.71269888441,0.817592592593,14.514653738,22.4246551194,0.872222222222,18.6293563886,30.2703017624,0.9,22.1982472961,40.2316732126,5.13393177318,9,later_exploratory,results/ootang_rolling_v3/20260913/c9_horizon/later_exploratory
