stage,model,component,phase,valid_days,mask_sha256,station,metric,value,unit,status
development,M2,mixture,prediction,376,7b10e40baff549228c42d5925740fcc2dbdbc9cd8ca5ae14458558f6bc2c5dd2,ATU5,interval_score_95,926.9038959353436,mm,valid
development,M2,mixture,prediction,376,7b10e40baff549228c42d5925740fcc2dbdbc9cd8ca5ae14458558f6bc2c5dd2,MJ3,interval_score_95,491.6077796731497,mm,valid
development,M2,mixture,prediction,376,7b10e40baff549228c42d5925740fcc2dbdbc9cd8ca5ae14458558f6bc2c5dd2,MJ1,interval_score_95,516.5515044442225,mm,valid
development,M2,mixture,prediction,376,7b10e40baff549228c42d5925740fcc2dbdbc9cd8ca5ae14458558f6bc2c5dd2,four_point_mean,interval_score_95,637.3637622539766,mm,valid
development,M2,mixture,prediction,376,7b10e40baff549228c42d5925740fcc2dbdbc9cd8ca5ae14458558f6bc2c5dd2,pooled,rmse,41.604479880077754,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,rmse,9.535078774695766,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,rmse,11.78790038011721,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,rmse,5.51440849540922,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,rmse,7.181150879389146,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,rmse,8.504634632402835,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,mae,7.474846774823399,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,mae,9.25221704131948,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,mae,4.595304995382867,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,mae,5.532603682858595,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,mae,6.713743123596086,mm,valid
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,crps,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,crps,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,crps,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,crps,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,crps,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,picp_80,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,picp_80,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,picp_80,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,picp_80,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,picp_80,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,width_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,width_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,width_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,width_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,width_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,interval_score_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,interval_score_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,interval_score_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,interval_score_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,interval_score_80,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,picp_90,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,picp_90,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,picp_90,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,picp_90,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,picp_90,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,width_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,width_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,width_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,width_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,width_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,interval_score_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,interval_score_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,interval_score_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,interval_score_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,interval_score_90,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,picp_95,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,picp_95,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,picp_95,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,picp_95,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,picp_95,,fraction,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,width_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,width_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,width_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,width_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,width_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,interval_score_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,interval_score_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,interval_score_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,interval_score_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,interval_score_95,,mm,not_applicable
final,M0,deterministic,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,pooled,rmse,8.829636906719525,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,rmse,8.06824598915759,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,rmse,9.115006709976656,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,rmse,13.016273948901418,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,rmse,6.297166223062726,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,rmse,9.124173217774596,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,mae,5.431794127410312,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,mae,8.10803306979342,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,mae,8.779058899073368,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,mae,5.287870905170764,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,mae,6.901689250361965,mm,valid
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,crps,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,crps,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,crps,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,crps,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,crps,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,picp_80,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,picp_80,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,picp_80,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,picp_80,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,picp_80,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,width_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,width_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,width_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,width_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,width_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,interval_score_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,interval_score_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,interval_score_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,interval_score_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,interval_score_80,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,picp_90,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,picp_90,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,picp_90,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,picp_90,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,picp_90,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,width_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,width_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,width_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,width_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,width_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,interval_score_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,interval_score_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,interval_score_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,interval_score_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,interval_score_90,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,picp_95,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,picp_95,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,picp_95,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,picp_95,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,picp_95,,fraction,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,width_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,width_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,width_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,width_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,width_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU1,interval_score_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,ATU5,interval_score_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ3,interval_score_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,MJ1,interval_score_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,four_point_mean,interval_score_95,,mm,not_applicable
final,M0,deterministic,prediction,293,59a810e3912d7811629873ef32d42e8d0da1912706ec164cfd5659f86baf2071,pooled,rmse,9.450630013631482,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,rmse,9.535078774695766,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,rmse,11.78790038011721,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,rmse,5.51440849540922,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,rmse,7.181150879389146,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,rmse,8.504634632402835,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,mae,7.474846774823399,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,mae,9.25221704131948,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,mae,4.595304995382867,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,mae,5.532603682858595,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,mae,6.713743123596086,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,crps,5.232660188776269,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,crps,6.5677617020237085,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,crps,3.343058810053731,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,crps,4.049760453882275,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,crps,4.798310288683996,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,picp_80,0.8154657293497364,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,picp_80,0.6687170474516696,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,picp_80,0.9824253075571178,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,picp_80,0.8901581722319859,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,picp_80,0.8391915641476274,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,width_80,22.63127007537951,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,width_80,22.63127007537951,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,width_80,22.631270075379778,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,width_80,22.631270075379497,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,width_80,22.631270075379575,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,interval_score_80,33.1831857344412,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,interval_score_80,41.61276725142925,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,interval_score_80,23.077472198406596,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,interval_score_80,27.25304985249812,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,interval_score_80,31.28161875919379,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,picp_90,0.9042179261862916,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,picp_90,0.8022847100175747,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,picp_90,0.9938488576449912,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,picp_90,0.9507908611599296,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,picp_90,0.9127855887521968,fraction,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,width_90,29.046920489003067,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,width_90,29.046920489003067,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,width_90,29.046920489003096,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,width_90,29.046920489003096,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,width_90,29.04692048900308,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,interval_score_90,41.81354914364413,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU5,interval_score_90,50.0297135585242,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ3,interval_score_90,29.233255859934506,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,MJ1,interval_score_90,33.11825719900744,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,four_point_mean,interval_score_90,38.548693940277566,mm,valid
final,M1,seed_0,train,1138,b2871209525a1055e3a1a18bee2b4f016cd1c68ecf667cc703bd2a67f34cb05a,ATU1,picp_95,0.9481546572934972,fraction,valid
