horizon_days,split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,149,0.1644949539986822,0.020134228187919462,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,134,0.23701464439896083,0.08208955223880597,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,87,0.3510871204275576,0.3333333333333333,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,40,0.44559647491847665,0.375,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,46,0.5543170613817704,0.5434782608695652,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,45,0.6601480503823788,0.4888888888888889,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,70,0.7537253583338449,0.7428571428571429,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,96,0.8580345724706797,0.8958333333333334,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,332,0.9457843422679515,0.9728915662650602,571,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,813,0.04453515824408325,0.012300123001230012,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,204,0.14274699351763334,0.05392156862745098,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,96,0.24311281652857888,0.20833333333333334,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,82,0.34035872870674927,0.36585365853658536,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,52,0.4452897527291591,0.4807692307692308,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,58,0.553550947207883,0.6379310344827587,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,91,0.6483059774415811,0.6703296703296703,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,156,0.7612400233614731,0.8782051282051282,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,208,0.8466040195729441,0.9615384615384616,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,512,0.9517607360815621,0.990234375,1038,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1886,0.020299720354876573,0.0015906680805938495,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,63,0.14073801690499516,0.1111111111111111,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,45,0.21570192053514284,0.17777777777777778,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,24,0.3487865024222892,0.041666666666666664,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,25,0.43324719100655623,0.28,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,23,0.5652409422561272,0.13043478260869565,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,53,0.6547104106157916,0.6415094339622641,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,67,0.7534751929868558,0.6119402985074627,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,69,0.8603573386223126,0.8695652173913043,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,17,0.9265454321937046,0.9411764705882353,180,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,2077,0.005622886920500999,0.02455464612421762,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,124,0.12176372739217446,0.28225806451612906,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,35,0.25741092209381805,0.5428571428571428,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,19,0.33846723438245946,0.8947368421052632,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,1,0.4828039700837092,0.0,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,11,0.5447603942370963,1.0,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,5,0.6506091424246222,0.0,133,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,1857,0.0007029046920805867,0.002154011847065159,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,5,0.14760013141248274,1.0,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,3,0.25152347771992606,1.0,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,3,0.3697112581470973,0.0,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,7,0.4381234224929223,0.42857142857142855,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,9,0.5771353264873182,0.2222222222222222,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,16,0.6527137692152947,0.625,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,114,0.7601659469473773,0.6578947368421053,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,231,0.8399730700831708,0.9696969696969697,350,ok
3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,27,0.9108002916428122,0.8888888888888888,350,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,0,0.0,0.1,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,1,0.1,0.2,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,2,0.2,0.30000000000000004,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,3,0.30000000000000004,0.4,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,4,0.4,0.5,2272,0.48568281938325997,0.25132042253521125,2272,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,5,0.5,0.6000000000000001,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,7,0.7000000000000001,0.8,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,8,0.8,0.9,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,9,0.9,1.0,0,,,2272,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,0,0.0,0.1,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,1,0.1,0.2,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,4,0.4,0.5,2272,0.48568281938325997,0.25132042253521125,571,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,8,0.8,0.9,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,9,0.9,1.0,0,,,571,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,2272,0.394273127753304,0.45686619718309857,1038,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,4,0.4,0.5,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,1038,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,0,0.0,0.1,2272,0.09650330396475769,0.07922535211267606,180,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,1,0.1,0.2,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,4,0.4,0.5,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,180,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,0,0.0,0.1,2272,0.011426211453744494,0.058538732394366196,133,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,1,0.1,0.2,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,133,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,0,0.0,0.1,2272,0.01211453744493392,0.15404929577464788,350,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,1,0.1,0.2,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,4,0.4,0.5,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,8,0.8,0.9,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,9,0.9,1.0,0,,,350,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,0,0.0,0.1,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,1,0.3989907342510547,0.0,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,5,0.43982115338031963,0.4,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,58,0.5608594502649209,0.4827586206896552,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,91,0.6507552234534167,0.4065934065934066,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,72,0.7488328408887034,0.2916666666666667,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,36,0.8510407339382473,0.1388888888888889,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,18,0.9343080154051431,0.0,281,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,131,0.01090703252723741,0.03816793893129771,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,3,0.16680896236026643,1.0,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,11,0.2568101310522019,1.0,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,37,0.3505507357391968,0.5675675675675675,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,19,0.4446131500106302,0.5263157894736842,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,21,0.5606739323575948,0.47619047619047616,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,25,0.6550277219466746,0.28,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,16,0.744186186255276,0.1875,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,9,0.8624725028062009,0.0,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,9,0.9422554945522591,0.0,70,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,76,0.04463679876004182,0.13157894736842105,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,24,0.1430869834861533,0.375,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,21,0.25561318277877937,0.7619047619047619,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,40,0.34927296370669614,0.55,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,23,0.4371744267517992,0.5217391304347826,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,28,0.554329807696612,0.4642857142857143,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,37,0.6488743041070123,0.40540540540540543,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,19,0.7413788736034773,0.0,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,8,0.839669359627417,0.0,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,5,0.9452470318787238,0.0,97,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,186,0.012832738849878334,0.016129032258064516,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,19,0.14990722615561125,0.3684210526315789,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,8,0.22744631918509947,1.0,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,3,0.33737159355698104,0.3333333333333333,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,11,0.4363120027315729,0.5454545454545454,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,6,0.5816836011601437,0.3333333333333333,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,23,0.6486568752879035,0.4782608695652174,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,15,0.7373162363341629,0.13333333333333333,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,9,0.8692689700008055,0.0,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,1,0.9000418929770219,0.0,40,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,233,0.004854890561554238,0.060085836909871244,41,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,26,0.12719044653072178,0.4230769230769231,41,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,15,0.2502054600716694,0.6666666666666666,41,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,6,0.3313866172000773,0.8333333333333334,41,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,41,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,1,0.5572749424337218,1.0,41,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,41,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,41,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,41,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,41,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,232,0.000788920213537448,0.017241379310344827,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,33,empty_bin
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,2,0.26804051207987284,1.0,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,1,0.3989907342510547,0.0,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,3,0.44136169453225893,0.0,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,2,0.5935421854781036,1.0,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,6,0.6525958170021376,0.6666666666666666,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,22,0.7665019736556237,0.7272727272727273,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,10,0.8334438289494512,0.5,33,ok
3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,3,0.903655924650535,0.0,33,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,0,0.0,0.1,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,1,0.1,0.2,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,4,0.4,0.5,281,0.48568281938325986,0.2491103202846975,281,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,5,0.5,0.6000000000000001,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,7,0.7000000000000001,0.8,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,8,0.8,0.9,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,top_label,,,9,0.9,1.0,0,,,281,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,281,0.48568281938325986,0.2491103202846975,70,ok
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,0,,,70,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,97,empty_bin
3,test,historical_holdout_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,97,empty_bin
